gene,p_value,slope,p_value_adj,neg_log10_adj_pval,ctrl,condition,comparison,age_group,dataset,cell_type,direction
CEBPB,0.0078632475195081,0.5956604039534916,0.0257586367686389,1.5890771249893938,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
CEBPD,0.6629311344023501,-0.2317464958833337,0.7493130700972017,0.12533669203610767,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
CEBPG,0.0039714282222375,-0.108881904334396,0.0151157421111696,1.8205705261656735,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
CEBPZ,0.2597832718052022,0.1253821725823147,0.3799967073856487,0.42022016646329247,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
CENPX,0.0059307531205572,0.3410795959125909,0.0208695369242249,1.6804871874216112,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
CHCHD3,0.0333802145448871,0.4514461013490063,0.0839108389912983,1.0761819365483096,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
CLOCK,0.0727314373726775,-0.0787574298301669,0.1532332024965938,0.8146471217874838,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
CREB1,2.194878046376268e-05,0.1596101611202485,0.000136448251883,3.86503202395473,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
CREB3,0.123515229152296,0.1637926952980022,0.2183468268900778,0.6608531150508296,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
CREB5,0.9140577887388524,-0.1361270945871184,0.9418330254132374,0.02602608507267197,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
CREBL2,7.946487808682972e-06,0.4278272324744501,5.488962875256941e-05,4.260509706570467,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
CREM,0.0521668476490304,-0.3800610091503933,0.121328863304064,0.9160358711651637,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
CSRNP1,0.0918431954952335,-0.597473638967319,0.1812566768239265,0.7417059866638376,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
CTCF,0.1222967427487109,0.2820441457668945,0.2172223097393769,0.6630955727335839,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
CUX1,0.0286903352364473,0.6610200709626142,0.0753626411492597,1.1228438897208892,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
CXXC5,0.0005248992860383,-0.4741178476109589,0.0025100953037475,2.6003097888353426,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
DBP,0.7360032273813506,0.0415423885522105,0.8098206602160583,0.09161114766716956,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
DDIT3,0.2273484448032978,-0.2278673676342286,0.3442975762767956,0.4630660345515516,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
DMTF1,0.0011397386679967,0.1920779524250377,0.0049432851530554,2.3059843365700696,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
DNMT1,0.000893271684255,0.3954744255551983,0.0040384818479992,2.3937818648271,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
DNTTIP1,1.2385381968968013e-11,0.39110535674385,1.7110175831203954e-10,9.766745527447254,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
DR1,0.0105937737240907,0.4393627755155016,0.0326568396618666,1.4860258460482867,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
DRAP1,0.0001330391910218,1.3674067673565276,0.0006797755924815,3.167634432928743,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
E2F1,0.6127552169583146,0.1775036264893019,0.7054249874242325,0.15154916090291823,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
E2F3,0.0779474888085074,-0.0608289561251371,0.1588765755495808,0.7989401295986209,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
E2F4,0.0708832430437581,0.2695835257705017,0.1510825694589816,0.8207856377419969,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
EEA1,0.0079416708536018,0.2991063783544003,0.0257586367686389,1.5890771249893938,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
EGR1,0.0074071066862023,-0.6888196366681343,0.0246683106602988,1.6078605909249948,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
EGR2,0.0012229680180157,-0.5756093038231187,0.0051837167127258,2.2853587404441145,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
EGR3,0.0092050451971246,-0.3787882447157322,0.0295989815390301,1.5287232321704145,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
ELF1,0.2541658495169488,-0.0543797828046024,0.3762058010707219,0.42457451193933676,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
ELF2,0.8063600148297807,-0.0272128065420744,0.8642881768146787,0.06334142796864405,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
ELF4,0.0184376811191996,0.477563332184622,0.0524981302096295,1.2798561642912047,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
ELK1,0.0306996515291781,-0.103278466102604,0.0800767134292547,1.0964937598148223,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
ELK3,0.8402128740269021,0.0141864507474096,0.8853090452317359,0.05290509855665434,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
ESRRA,0.0136834595685292,0.4628918119230345,0.0398744563989174,1.3993052245506812,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
ETS1,6.894247834831964e-16,-1.434436350914753,1.2245497344725344e-14,13.912023571528772,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
ETS2,0.0309591181734173,-0.3678174143830972,0.0801927158241989,1.0958650783620454,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
ETV3,0.0957780606842753,-0.436943642099874,0.1841506012125499,0.7348268589276311,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
ETV6,0.061977019837061,-0.3929518491050805,0.1376037404715701,0.8613697605475749,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
ETV7,6.846856641458334e-25,2.54576920332301,1.2769387636319796e-22,21.89382992909085,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
FAM200B,0.2868782174529565,0.0991158615305387,0.4115599042690491,0.38556694246866674,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
FLI1,0.0531883803962745,0.2190731224328086,0.1224646042457433,0.9119894166222344,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
FOS,0.0045313028940886,-0.7018117686549274,0.0167344156385648,1.7763894484916085,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
FOSB,0.0021927535446925,-1.12843537824714,0.008940018730892,2.0486615712807583,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
FOSL1,0.2172071359931705,-0.2485930533502802,0.3375760905227192,0.47162832070089755,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
FOSL2,0.0379299683586391,-0.5087950147148188,0.0930781460379763,1.0311522757236755,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
FOXJ3,0.6127552169583146,0.0059721197883551,0.7054249874242325,0.15154916090291823,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
FOXK1,2.987502115354137e-14,-0.2491798811941423,5.065174041032241e-13,12.295405627547265,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
FOXN2,5.0267914901884285e-06,0.2926514660399837,3.537723067623177e-05,4.451276166595984,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
FOXN3,0.0252268199094674,-0.5163553916826764,0.0676949915556212,1.1694434615987404,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
FOXO1,0.1091348841791856,-0.306054999368444,0.2002229710970954,0.6984860984430334,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
FOXO3,0.0719345803695345,-0.3389293752427318,0.1524522640786158,0.8168661215147497,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
FOXP1,0.2569639059679736,-0.4282930819622361,0.3773525075828903,0.42325275968929504,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
GATA3,3.5792526795851574e-14,-0.5454068200550695,5.5627552061886e-13,12.254710051139641,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
GATAD2A,0.996662448760422,0.0110002315928721,0.9993416488914983,0.0002860124122053084,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
GATAD2B,0.2999454109739096,-0.0319243229342305,0.427021520203314,0.3695502376915071,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
GFI1B,0.9114037281720476,0.074087276278318,0.9416996969755508,0.02608756932954368,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
GMEB1,0.3874723465942327,0.1411096240055638,0.5217587916232808,0.28253022434912123,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
GPBP1,0.5975714109622499,-0.0049566046240707,0.6943742563517732,0.15840638882756025,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
GPBP1L1,0.1029877954056684,0.3671725694727126,0.1920722384315716,0.7165354022765444,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
GTF2B,0.0012016500749594,0.4110731822759721,0.0051519020455156,2.2880324029262864,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
GTF2I,0.7869890085538361,-0.0026249248161542,0.8533340121819212,0.06888094391553341,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
GTF3A,0.0117685301629463,0.7425344219508503,0.0345642657541652,1.4613726643652698,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
HBP1,0.0695868238309027,0.07286198468671,0.1491717545340617,0.8263134021400126,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
HES1,0.1973270334474565,0.3811590833689529,0.3145426644269285,0.5023204387131345,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
HES4,0.0064664444896852,1.0281999056346611,0.0223331832838203,1.6510493698947062,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
HHEX,4.871561421518017e-05,0.8633286274427547,0.0002753170318524,3.560166921150386,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
HIC1,0.2147234446570753,0.1439120831927747,0.3351123215777787,0.47480960351400114,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
HIF1A,0.0230232325929321,-0.3289902725256561,0.0631446011556152,1.1996637755687802,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
HIVEP1,0.4995879699565696,0.0919039865949802,0.6211543759793349,0.20680045086376514,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
HIVEP2,0.4301610278703275,-0.1222894512087764,0.5709966668883707,0.24336642687886842,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
HIVEP3,0.5221720209363202,0.1223772771477978,0.6378304802939014,0.19529473077014997,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
HLX,0.2506981892496083,-0.1780603299489063,0.3725514923908521,0.42881369253800017,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
HMBOX1,0.4469727117748892,0.0095679209522678,0.5809087856865285,0.23589205518786932,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
HMG20B,0.065568522145485,0.3835688347436168,0.1427244035659903,0.8455017631998254,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
HMGA1,4.5605451698491846e-10,-0.9413187713805192,4.86023813815356e-09,8.313342450994439,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
HSF1,0.0349381232744286,0.5733684371629337,0.0863041058368335,1.0639685426409429,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
IKZF1,0.0117127235754425,0.7215570740279595,0.0345642657541652,1.4613726643652698,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
IKZF3,1.6788360509175564e-16,-1.3184152767497452,3.683563805836756e-15,14.43373180299579,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
IRF1,1.0524166078258153e-06,1.3643310665880328,8.17815405664644e-06,5.087344712646775,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
IRF2,9.014755108813038e-09,1.4329394177951509,8.00596108473158e-08,7.0965865252385845,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
IRF3,0.0998467450534096,0.2253513893739231,0.1890499284513795,0.7234234826663065,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
IRF5,0.0001849180778611,0.6004023585759395,0.0009196592405628,3.0363730610860213,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
IRF7,4.376833821336517e-20,3.8877950589492976,3.265118030717042e-18,17.486101114798526,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
IRF8,0.0101440648078081,0.1271661329185436,0.0320655607907833,1.4939611603557243,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
IRF9,8.804058975819733e-11,2.086653103337124,1.09463799932692e-09,8.960729479808029,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
JAZF1,1.5899206917110558e-06,0.1832955543364693,1.210286567363722e-05,4.917111786799556,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
JDP2,2.295248805351633e-05,-0.1990496941478077,0.0001403488203928,3.8527912331830914,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
JUN,0.1113724591477234,-0.2165704637272512,0.2026435476200041,0.6932672200873011,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
JUNB,0.0036080478677023,0.5427479359066307,0.014018769319302,1.8532901105702038,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
JUND,3.811911367997194e-05,-1.3318117375815817,0.000222162959416,3.65332834801528,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
KAT7,0.0050296588836565,0.0765855283720267,0.0182142015883872,1.7395898611147549,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
KCMF1,0.9087506556565336,0.0209583986659787,0.941566651555242,0.026148931751299693,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
KDM2A,0.2049934510982167,-0.2307217662731688,0.3226268238803158,0.4912995272790151,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
KDM2B,0.0283264721159668,-0.0681916337031398,0.0749345680798271,1.1253177916059476,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
KIN,0.1015822048273055,0.2532332054790247,0.1904028261335927,0.7203266097061901,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
KLF10,0.0071521219711771,-0.5080393433926176,0.0240337071644059,1.6191792347363227,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
KLF11,0.5221720209363202,0.1239593994195367,0.6378304802939014,0.19529473077014997,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
KLF12,0.9806440452570572,0.0868963465845125,0.9912743330105214,0.003806138829454204,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
KLF13,4.807583407691477e-07,-0.3375426919592277,3.815380023550896e-06,5.41846219849245,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
KLF2,0.0905608160152915,0.4944232293458634,0.1806373495919986,0.7431924475737477,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
KLF3,0.0193714886256448,0.942050464202218,0.0547391307376176,1.2617021035070695,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
KLF4,0.2793738547691101,-0.3352830565342639,0.4023414974087956,0.3954051720863974,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
KLF6,0.0790835278034075,-0.3096990938748103,0.1603160645145163,0.7950229568695317,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
KLF7,0.0114371971276318,0.1748199329420039,0.0345642657541652,1.4613726643652698,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
KLF9,2.569417326729472e-06,-0.3769115978234318,1.916785325740186e-05,4.717426524089644,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
KMT2A,0.0023056717820197,-0.299263295960988,0.009247479297778,2.0339766322613753,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
L3MBTL3,0.299165937320037,0.3395113631241511,0.427021520203314,0.3695502376915071,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
LCOR,0.0944517115497504,-0.0861032915698203,0.1834921271252964,0.7363825647600664,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
LCORL,0.9553000910561442,0.023791480728267,0.9735708578249777,0.011632434444407907,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
LEF1,1.3859749710074204e-18,-1.4032150694812882,6.462108302322096e-17,16.18962576765748,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
LYL1,2.364573085992674e-05,1.180992101879788,0.0001422557679153,3.8469301156323445,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
MAF,0.8271538918458957,0.047381023250141,0.8789982953234163,0.05601196717008657,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
MAFB,0.0179451280878183,0.7489431213735607,0.0514887136673556,1.288287957932866,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
MAFF,0.1353494111136387,-0.3522362846981615,0.2315840841531526,0.6352912912398427,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
MAFG,0.1336070903406255,-0.0595548971982085,0.2307196513752469,0.6369154131929852,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
MAX,1.169187261038678e-17,0.3733790660275125,3.354668064364822e-16,15.47435044567278,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
MAZ,2.873154260427993e-10,-0.5454947781118982,3.247534967089822e-09,8.488446164063278,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
MBD2,0.061977019837061,0.4644142474503798,0.1376037404715701,0.8613697605475749,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
MBNL2,9.57655554898511e-05,0.1713676268278394,0.0005031063689818,3.2983401847689784,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
MECP2,0.1996632429550204,0.1059136488865115,0.3169122962647772,0.4990609097641363,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
MEF2A,0.5081298178356115,-0.690925924017634,0.625519544728327,0.2037591159704774,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
MEF2C,0.4641519896075454,-0.0115848714730431,0.5969954900814292,0.22402894967489764,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
MEF2D,0.0009946674585918,-0.3108784564831595,0.0043648348477029,2.360032184051931,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
MLX,0.0005690228419876,0.7919834732564937,0.0026866521526756,2.570788559079556,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
MLXIP,0.0079416708536018,-0.2842099438083885,0.0257586367686389,1.5890771249893938,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
MNT,0.0003102434004413,-0.2050079509306503,0.0015226419521662,2.8174022086007087,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
MTF1,0.1782724050642981,0.2046891276296376,0.2899873177042803,0.5376209951061723,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
MTF2,0.1457103229465313,-0.0497058120886021,0.2459273776427883,0.6091931211297398,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
MXD1,0.2756721712375327,-0.1912894360595238,0.3985493018279058,0.39951794732328605,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
MXD3,0.022922604883605,0.654925945774032,0.0631446011556152,1.1996637755687802,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
MXD4,0.0004993536524283,-0.4156874105087187,0.0024189469137115,2.6163736625745164,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
MYBL1,2.0085129410028647e-10,-0.55726815722861,2.341172896856465e-09,8.63056651224187,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
MYCL,0.458047111529424,0.0182871362635317,0.5911819121123708,0.22827886214699078,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
NCOA1,0.6960239122310552,-0.0604481746611083,0.7749758783945778,0.11071181496873737,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
NCOA2,0.8089520984269574,-0.0004825046132159,0.8645820421583241,0.06319378924250219,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
NCOA3,0.7524586263326701,-0.1365859592457861,0.8230705795369089,0.08456292178756401,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
NFAT5,0.7071886319048639,0.0692734942147548,0.7850635705372447,0.10509517482708608,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
NFATC1,0.0236350924503782,0.7604854445940674,0.0643495582773071,1.1914544299311016,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
NFATC2,7.025015945376222e-18,-1.0386445512682072,2.183609123021109e-16,15.660825099899393,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
NFATC3,0.5929341065639985,0.0311765526923895,0.6911388179636607,0.16043471410095003,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
NFE2,0.0024104887291262,0.2413799698168137,0.00956502442515,2.019313916625256,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
NFE2L1,0.2734672945464659,0.1448891387318704,0.3969000033689952,0.40131889740642684,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
NFE2L2,0.1005380700185456,-0.3884428668462281,0.1893974753379672,0.7226258144251281,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
NFE2L3,0.4419896830238223,0.0170035789219324,0.5784636904136342,0.23772389608628924,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
NFIC,7.540840207000563e-09,-0.4220041402234216,6.860325359051733e-08,7.1636552868748735,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
NFIL3,0.0554946647132352,-0.360769356566271,0.1269908585155628,0.896227540769543,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
NFKB1,0.0740755774050781,-0.6249099209006301,0.1535010576227453,0.8138886278862093,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
NFKB2,0.1566677931564052,-0.4025091402470924,0.2585711807404388,0.5874198814001995,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
NFX1,0.5575675550026636,0.0057529315048228,0.6602307873523604,0.18030422786167516,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
NFYB,0.7626417779752842,-0.0064485417213519,0.8317701262712895,0.07999668174520884,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
NFYC,0.0042095425994352,0.5054479409365449,0.0158601958544378,1.7996914539682003,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
NME2,7.102583060251778e-08,-0.9909077177666036,5.887252181053141e-07,6.230087360740554,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
NR1D1,0.3838070249490392,0.1654087342676824,0.5186957257463464,0.28508733074638853,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
NR1D2,0.4439790687104542,-0.054859445852748,0.579035638562935,0.23729470543507464,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
NR1H2,0.0117685301629463,0.4625047777650799,0.0345642657541652,1.4613726643652698,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
NR3C1,0.73096389757487,-0.0301091033135025,0.809049061707497,0.09202514144980722,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
NR4A1,0.8389049320801096,-0.0307655765567282,0.8853090452317359,0.05290509855665434,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
NR4A2,0.0322848681529027,-0.7272107427965651,0.0824812042536487,1.0836450068310333,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
NR4A3,0.0808128015124719,-0.6435955544523786,0.1626439968154744,0.7887619618812216,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
NRF1,0.1504001091557956,-0.0228443513870386,0.2493299587338301,0.6032255348492954,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
OLIG1,0.5265324843904435,0.0689081665589306,0.6389750359101987,0.1945161089436843,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
PA2G4,0.8968248421055304,0.0842287680577769,0.9331741348649776,0.03003730721335602,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
PBX2,0.5375144151557213,0.015707540204035,0.6446716297526818,0.19066144148885444,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
PHF1,0.5553215634755746,0.0639026239731854,0.6596654241286284,0.1806762785444766,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
PHF19,0.0070807309486203,0.7665048703349697,0.024010114943958,1.6196057608339682,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
PHF20,0.3264277174612501,0.0886378449731459,0.4537749387494783,0.3431594931654006,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
PHF21A,0.9766404112535748,0.0015216939953761,0.9899099820586506,0.00440429638495086,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
PIN1,0.0019487156999823,0.7390501374238951,0.0080763439565936,2.0927851935335378,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
PLAGL1,0.8888870607904407,-0.0223625590462495,0.9313339148169504,0.030894581787189353,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
PLAGL2,0.0424826403754112,0.5688267510219749,0.102232418451796,0.9904113652365031,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
PLSCR1,5.997505444986734e-24,2.587265305283047,5.592673827450129e-22,21.25238050859402,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
POGK,6.755474312139845e-05,-0.10543335192416,0.0003705576350629,3.4311442339920717,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
POU2F1,0.3022919509339785,-0.0685753908347481,0.4271018852211136,0.36946851159982114,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
POU2F2,0.0050296588836565,0.9012057166427851,0.0182142015883872,1.7395898611147549,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Increase in SLE
PRDM1,0.0912001936242094,-0.4105252903076106,0.1809450650097347,0.7424532570888955,healthy,SLE,SLE,Both age groups,perez_sle,MONO,Decrease in SLE
