gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type,meta_p,meta_p_adj,neg_log10_adj_pval,trend
KDM2B,0.8974931463690636,-0.007334645384604889,311,0.9146583158351387,healthy,aging,abf300,NonClassic_MONO,0.285974508907044,0.297956681067954,0.5258468719662804,Inconsistent
KIN,0.0411970173044387,0.11584166403934731,311,0.07540859602588629,healthy,aging,abf300,NonClassic_MONO,2.27300542596601e-06,4.95783914860281e-06,5.304707567525319,Increase in aging
KLF10,0.0011212007692923925,-0.18391784425054303,311,0.007889167027152854,healthy,aging,abf300,NonClassic_MONO,2.21307091573742e-07,6.93676850058872e-07,6.158842798882982,Inconsistent
KLF11,0.02600860069218702,0.1262325613175291,311,0.05272395683796608,healthy,aging,abf300,NonClassic_MONO,5.08070158185015e-09,2.36887711253763e-08,7.625457468078868,Inconsistent
KLF12,0.04457764114806325,0.11398580461111994,311,0.08032037997087065,healthy,aging,abf300,NonClassic_MONO,0.001193595738015,0.0017262528137801,2.7628956005157455,Increase in aging
KLF13,0.18050356035877607,0.07613573015474585,311,0.24844216979270653,healthy,aging,abf300,NonClassic_MONO,4.967965134053561e-09,2.34563417088858e-08,7.629739720248271,Inconsistent
KLF2,0.11437784166848071,0.089707188586131,311,0.16997185235993348,healthy,aging,abf300,NonClassic_MONO,1.0611491774577001e-10,8.07772741207594e-10,9.092710806455544,Increase in aging
KLF3,0.0017495653075698056,0.17678372985458113,311,0.009457795068457064,healthy,aging,abf300,NonClassic_MONO,3.44402602099874e-13,1.0705180881937698e-11,10.970405990175825,Increase in aging
KLF4,0.000327084565674548,-0.20243353886857968,311,0.007100161455494289,healthy,aging,abf300,NonClassic_MONO,3.62281555075346e-07,1.03153450414583e-06,5.986516240585143,Inconsistent
KLF6,0.0002375004554725568,-0.20698349721089437,311,0.007100161455494289,healthy,aging,abf300,NonClassic_MONO,4.72535327560852e-08,1.80590201360372e-07,6.743305817757662,Inconsistent
KLF7,0.013733917461533296,-0.1396062822267797,311,0.030859947067180236,healthy,aging,abf300,NonClassic_MONO,0.0123070856435677,0.0151503067493424,1.8195785738812755,Inconsistent
KLF9,0.0038396770445115118,-0.16348982227414363,311,0.01278959452323867,healthy,aging,abf300,NonClassic_MONO,4.56874523949844e-07,1.27174774203949e-06,5.895599024776349,Inconsistent
KMT2A,0.8737558782750823,0.009046042687680495,311,0.8978262881449193,healthy,aging,abf300,NonClassic_MONO,0.0001709974847998,0.0002899184628651,3.5377241266073605,Inconsistent
L3MBTL3,0.021987363338493333,0.12985967804544193,311,0.04607464340032592,healthy,aging,abf300,NonClassic_MONO,7.78389277024149e-05,0.0001382567620619,3.859313618400469,Increase in aging
LCOR,0.002228469176171708,-0.17279086854738213,311,0.010776861981736184,healthy,aging,abf300,NonClassic_MONO,0.0018866491233567,0.0026656065265609,2.5742039569307513,Decrease in aging
LCORL,0.007333335348605462,-0.15177282653773164,311,0.019678662482229044,healthy,aging,abf300,NonClassic_MONO,2.50027662498498e-06,5.29888171090566e-06,5.275815775310041,Decrease in aging
LEF1,0.34653686918952786,-0.0535551427002563,311,0.4237975482219472,healthy,aging,abf300,NonClassic_MONO,0.0091381513977875,0.011713163131872,1.9313258081545104,Inconsistent
LYL1,0.0011924925773191403,0.18294491977231092,311,0.007889167027152854,healthy,aging,abf300,NonClassic_MONO,2.47730749480118e-11,2.43167288305484e-10,9.614094848247712,Increase in aging
MAF,0.8335047324206758,-0.011967609588885224,311,0.8636035144247558,healthy,aging,abf300,NonClassic_MONO,0.901753612746886,0.904177681598357,0.043746217140591834,Inconsistent
MAFB,0.003946890037716238,0.1630063530348581,311,0.01278959452323867,healthy,aging,abf300,NonClassic_MONO,5.85953995447274e-11,4.80448315173917e-10,9.318353325252614,Increase in aging
MAFF,0.00029443918044195957,-0.20393921731663947,311,0.007100161455494289,healthy,aging,abf300,NonClassic_MONO,4.013545835823e-07,1.13413075512271e-06,5.945336872290841,Inconsistent
MAFG,0.001272504965528522,-0.1819147292306554,311,0.007889167027152854,healthy,aging,abf300,NonClassic_MONO,3.99414143767646e-05,7.19717273552329e-05,4.142838073916043,Inconsistent
MAX,0.1939562204928646,-0.07385426615062246,311,0.2630751645230491,healthy,aging,abf300,NonClassic_MONO,1.66586778011164e-06,3.76587079988874e-06,5.424134583909875,Inconsistent
MAZ,0.2404001820304592,0.06676524628543999,311,0.31573685879352564,healthy,aging,abf300,NonClassic_MONO,2.72492422712076e-05,5.00688047643371e-05,4.300432775895851,Inconsistent
MBD2,0.0008861446063676336,0.18758766110937083,311,0.007889167027152854,healthy,aging,abf300,NonClassic_MONO,8.0817170137437e-08,2.89853889050615e-07,6.5378208682037116,Increase in aging
MBNL2,0.03677083219379393,-0.11847630202346886,311,0.06997714494023027,healthy,aging,abf300,NonClassic_MONO,0.0024782997741868,0.0034110915711133,2.4671066217549003,Decrease in aging
MECP2,0.5113145481438908,0.03738077208295287,311,0.588642982894047,healthy,aging,abf300,NonClassic_MONO,0.129779367134891,0.140312185337143,0.8529046112604274,Inconsistent
MEF2A,0.03987974205296252,-0.11659969112975005,311,0.07474946626007548,healthy,aging,abf300,NonClassic_MONO,0.0003194887740069,0.0005181274465417,3.2855634014092914,Inconsistent
MEF2C,0.14812352737413362,0.08219815107806941,311,0.20849085173793147,healthy,aging,abf300,NonClassic_MONO,0.0005199136931437,0.000794786096486,3.099749738784446,Inconsistent
MEF2D,0.0030336822879353763,-0.1675748679761218,311,0.012217420439253165,healthy,aging,abf300,NonClassic_MONO,1.40571076122584e-06,3.21674916525914e-06,5.492582803067881,Inconsistent
MLX,0.0016007453322768514,0.17823014690599712,311,0.00900829435835915,healthy,aging,abf300,NonClassic_MONO,1.48511443127725e-13,5.68725040382524e-12,11.245097649784503,Increase in aging
MLXIP,0.03552372547903212,-0.11926705257868496,311,0.06827920346553774,healthy,aging,abf300,NonClassic_MONO,0.0001475695038886,0.0002536563361772,3.5957542848055746,Decrease in aging
MNT,0.5409060941058776,-0.03480140482903444,311,0.6169968596375913,healthy,aging,abf300,NonClassic_MONO,0.0011814809784497,0.0017214547068818,2.764104399511777,Inconsistent
MTF1,0.10421024237478432,0.09230750683886285,311,0.1567355661523974,healthy,aging,abf300,NonClassic_MONO,0.0017334426849347,0.0024584567356678,2.609337430093391,Increase in aging
MTF2,0.27136596394198165,0.0625616777901743,311,0.3490327743115833,healthy,aging,abf300,NonClassic_MONO,0.0006552394239621,0.0009894911139185,3.0045881016025975,Inconsistent
MXD1,0.0012371261843014633,-0.1823626815386191,311,0.007889167027152854,healthy,aging,abf300,NonClassic_MONO,7.06799823599126e-07,1.83080787640607e-06,5.737357227841671,Inconsistent
MXD3,0.003602306874302603,0.16460521354430718,311,0.01278959452323867,healthy,aging,abf300,NonClassic_MONO,1.6031214054770602e-09,8.080598435715431e-09,8.092556474905493,Increase in aging
MXD4,0.015490686292138438,0.13716818456486052,311,0.03459895800579423,healthy,aging,abf300,NonClassic_MONO,6.6383526337179e-07,1.75610321445161e-06,5.755449962148903,Inconsistent
MYBL1,0.27807807005888535,0.06169450597261961,311,0.3538023754456965,healthy,aging,abf300,NonClassic_MONO,0.0020554001704835,0.0028500530244995,2.5451470599797985,Inconsistent
MYCL,0.29256016465937007,-0.05987057187591748,311,0.3686653426281927,healthy,aging,abf300,NonClassic_MONO,0.0631447444247642,0.0705179331450211,1.1517004251995253,Decrease in aging
NCOA1,0.0414444026415729,-0.11570159164728028,311,0.07540859602588629,healthy,aging,abf300,NonClassic_MONO,5.61465707891049e-06,1.14440824613859e-05,4.941419021506775,Inconsistent
NCOA2,0.6074833283604111,-0.02923901441072517,311,0.6743788139239087,healthy,aging,abf300,NonClassic_MONO,0.0129500372396567,0.0158372586570227,1.800319990244061,Inconsistent
NCOA3,0.1445486729986695,0.08292704630345535,311,0.20461083331028673,healthy,aging,abf300,NonClassic_MONO,0.0009091794703278,0.0013447691363988,2.8713522668838047,Inconsistent
NFAT5,0.09550446299431095,-0.09469851463678229,311,0.1459965766265491,healthy,aging,abf300,NonClassic_MONO,0.0003765971169138,0.0006003022419181,3.221630034703694,Inconsistent
NFATC1,0.009190916140288814,0.14749383444673758,311,0.023321168165494746,healthy,aging,abf300,NonClassic_MONO,7.73053662243572e-11,6.13508544716707e-10,9.21217938420434,Increase in aging
NFATC2,0.8582509882614617,0.010168218090793142,311,0.884330438181009,healthy,aging,abf300,NonClassic_MONO,0.012618428307348,0.0154824794692132,1.8101594872210767,Inconsistent
NFATC3,0.31979387888400157,0.05659722772796887,311,0.3951186329826112,healthy,aging,abf300,NonClassic_MONO,0.0243486517533003,0.0282929816323396,1.5483212823684445,Inconsistent
NFE2,0.5022935258369448,0.03818229743755876,311,0.5835388217200822,healthy,aging,abf300,NonClassic_MONO,0.542405090512068,0.549774724894026,0.2598152301007213,Inconsistent
NFE2L1,0.024946194786279702,0.1271410365327446,311,0.051408456659018394,healthy,aging,abf300,NonClassic_MONO,1.53614044944834e-07,4.98243815342809e-07,6.302558083453688,Increase in aging
NFE2L2,0.0010448381687586075,-0.18502525418782526,311,0.007889167027152854,healthy,aging,abf300,NonClassic_MONO,1.22242896020706e-07,4.07112501926102e-07,6.390285560764419,Inconsistent
NFE2L3,0.8129221247921287,0.01347328803694498,311,0.8517414397400674,healthy,aging,abf300,NonClassic_MONO,0.73221823309639,0.736165501199336,0.13302453868209815,Inconsistent
NFIC,0.09137940239732428,0.09589252203582677,311,0.14084511195951221,healthy,aging,abf300,NonClassic_MONO,6.96803570613079e-07,1.81753658628447e-06,5.740516838206732,Inconsistent
NFIL3,0.0009239722987988007,-0.1869405745460184,311,0.007889167027152854,healthy,aging,abf300,NonClassic_MONO,4.67952986685057e-07,1.28342988259946e-06,5.891627853078984,Inconsistent
NFKB1,0.00045775444008811053,-0.19754616967870747,311,0.007100161455494289,healthy,aging,abf300,NonClassic_MONO,3.74162501718704e-06,7.71064161000422e-06,5.112909482378256,Inconsistent
NFKB2,0.00036232558980620343,-0.2009577904188249,311,0.007100161455494289,healthy,aging,abf300,NonClassic_MONO,2.96174515448448e-07,8.90912050502187e-07,6.050165166745223,Inconsistent
NFX1,0.08692926688263036,-0.09722999389341283,311,0.13454197737436152,healthy,aging,abf300,NonClassic_MONO,0.0269054298303676,0.0309744608849602,1.508996243845344,Decrease in aging
NFYB,0.5346719438544734,0.035338748065268856,311,0.6117565492568054,healthy,aging,abf300,NonClassic_MONO,0.14124151194808,0.150954395291214,0.8211542372422043,Increase in aging
NFYC,0.003722847279264655,0.16403075711017467,311,0.01278959452323867,healthy,aging,abf300,NonClassic_MONO,8.05031270867127e-12,1.00092221344479e-10,9.999599672355199,Increase in aging
NME2,0.041428507140858085,0.11571057064677175,311,0.07540859602588629,healthy,aging,abf300,NonClassic_MONO,7.95811973146772e-05,0.0001406814530728,3.8517631545842694,Inconsistent
NR1D1,0.019357558045179333,0.13255637089271569,311,0.041259252290582235,healthy,aging,abf300,NonClassic_MONO,1.19626142075769e-07,4.0198694589425e-07,6.395788049945741,Increase in aging
NR1D2,0.012264694674677014,-0.14186579756547948,311,0.028744863479316134,healthy,aging,abf300,NonClassic_MONO,0.0121412679228825,0.0149956719709774,1.8240340683006717,Inconsistent
NR1H2,0.010947551742638709,0.14410436190536582,311,0.026175876923104094,healthy,aging,abf300,NonClassic_MONO,2.13754721970416e-12,3.62411414977114e-11,10.440798131680937,Increase in aging
NR3C1,0.9198779422249219,0.005726805875664325,311,0.9323762838312388,healthy,aging,abf300,NonClassic_MONO,0.000417498882026,0.0006543154747719,3.184212808375683,Inconsistent
NR4A1,0.005884101767883681,-0.15584689790699802,311,0.016753969155882543,healthy,aging,abf300,NonClassic_MONO,8.89167851223594e-07,2.19642124838676e-06,5.658284363536471,Inconsistent
NR4A2,0.0003677476982670374,-0.20074269349767349,311,0.007100161455494289,healthy,aging,abf300,NonClassic_MONO,3.44992520840185e-07,1.00885731832566e-06,5.996170251251209,Inconsistent
NR4A3,0.0004963663977988877,-0.19635116461305288,311,0.007100161455494289,healthy,aging,abf300,NonClassic_MONO,1.3169832800434e-06,3.03231335466783e-06,5.51822592138718,Inconsistent
NRF1,0.07570381411695509,-0.10086688775410528,311,0.12119108440182082,healthy,aging,abf300,NonClassic_MONO,0.255779992773791,0.267994205911865,0.5718745954029514,Decrease in aging
OLIG1,0.005429849190768974,0.15731047482410887,311,0.016202669985254617,healthy,aging,abf300,NonClassic_MONO,1.5987490696183298e-11,1.70380972276468e-10,9.768578907789665,Increase in aging
PA2G4,0.001252803422302147,0.1821627491499422,311,0.007889167027152854,healthy,aging,abf300,NonClassic_MONO,9.368327704557191e-09,4.21010389614438e-08,7.375707186595344,Increase in aging
PBX2,0.17479891282884275,0.07714117856446928,311,0.24237916165486373,healthy,aging,abf300,NonClassic_MONO,0.0057751813223367,0.0076118114248467,2.1185119794710596,Inconsistent
PHF1,0.2643166136013512,0.06348831053769478,311,0.34114220371385473,healthy,aging,abf300,NonClassic_MONO,0.0851866006433571,0.0931806511436135,1.0306742590402962,Increase in aging
PHF19,0.0027256338612036577,0.16940199460597646,311,0.011423162137404094,healthy,aging,abf300,NonClassic_MONO,1.13086109442781e-11,1.3181599631924201e-10,9.880031883432201,Increase in aging
PHF20,0.012947335807709912,0.14078791855985812,311,0.029707999663756854,healthy,aging,abf300,NonClassic_MONO,9.62838289953105e-12,1.15851187791132e-10,9.936099509146429,Inconsistent
PHF21A,0.008072202324736821,-0.14996645137336842,311,0.02105546480508276,healthy,aging,abf300,NonClassic_MONO,8.19081399033153e-07,2.05045209288165e-06,5.688150373189565,Decrease in aging
PIN1,0.0010560660853513098,0.18485784573063968,311,0.007889167027152854,healthy,aging,abf300,NonClassic_MONO,7.34803261368854e-14,5.28475253198093e-12,11.276975344498736,Increase in aging
PLAGL1,0.016898949490347624,-0.13538295993263277,311,0.037297681419524636,healthy,aging,abf300,NonClassic_MONO,5.975242284910871e-10,3.3769172307147802e-09,8.471479583926142,Decrease in aging
PLAGL2,0.0037104574178945535,0.16408902084020827,311,0.01278959452323867,healthy,aging,abf300,NonClassic_MONO,8.65249766785682e-09,3.93583125623243e-08,7.404963529666021,Increase in aging
PLSCR1,0.04733253995394137,-0.11255894182526316,311,0.0832784783151893,healthy,aging,abf300,NonClassic_MONO,0.0839880408819049,0.0921398213204427,1.0355526342758832,Inconsistent
POGK,0.41467007216629936,-0.04641623950456562,311,0.49574338755778735,healthy,aging,abf300,NonClassic_MONO,0.0099937489363316,0.0127467788682106,1.8945995482889582,Inconsistent
POU2F1,0.825624054155399,0.012543063689627914,311,0.8580111104716018,healthy,aging,abf300,NonClassic_MONO,0.312566701590113,0.323853832480867,0.4896509591460024,Inconsistent
POU2F2,0.0026371291878165455,0.16996168557427857,311,0.011423162137404094,healthy,aging,abf300,NonClassic_MONO,6.62437887401947e-10,3.6336666470724503e-09,8.439654917418055,Increase in aging
PRDM1,0.00032374906369109344,-0.20258079446023994,311,0.007100161455494289,healthy,aging,abf300,NonClassic_MONO,1.0607264232571e-06,2.53622407612115e-06,5.595812379053747,Inconsistent
PRDM2,0.05110144542168498,-0.11071545346300184,311,0.08824462565874304,healthy,aging,abf300,NonClassic_MONO,2.06737521964971e-05,3.8750299343183e-05,4.411724938252111,Inconsistent
PRDM4,0.7441606038220608,0.018578747147799064,311,0.7953349719932055,healthy,aging,abf300,NonClassic_MONO,0.130603845971069,0.140795475569968,0.8514113009223703,Increase in aging
PRMT3,0.03227251333299478,-0.12144535785531739,311,0.06302433232045578,healthy,aging,abf300,NonClassic_MONO,0.0319426008816343,0.0364360554399071,1.4384686457881861,Decrease in aging
PURA,0.3030456518868809,0.058587373081924334,311,0.3780469169023631,healthy,aging,abf300,NonClassic_MONO,0.0034457421206772,0.0046736793127731,2.330341090290195,Increase in aging
PURB,0.0005652402004297676,-0.19441908345580897,311,0.007100161455494289,healthy,aging,abf300,NonClassic_MONO,1.96615187169718e-07,6.23617332599423e-07,6.205081822688331,Inconsistent
RARA,0.012572154085364967,0.14137394792666858,311,0.0291267917629884,healthy,aging,abf300,NonClassic_MONO,2.38843527310345e-09,1.17221889061525e-08,7.930991284128384,Increase in aging
RBCK1,0.0012556704983889876,0.18212643408533222,311,0.007889167027152854,healthy,aging,abf300,NonClassic_MONO,9.767452585338051e-15,1.82162990716555e-12,11.739539852172038,Increase in aging
RBPJ,0.009111040546083327,-0.1476612429039231,311,0.023276836463623843,healthy,aging,abf300,NonClassic_MONO,1.46755028703836e-05,2.82163019105828e-05,4.549499906423971,Inconsistent
REL,0.151451541182703,-0.08153151024915771,311,0.21237377767348953,healthy,aging,abf300,NonClassic_MONO,8.35739340087151e-08,2.94085635709912e-07,6.53152618761218,Inconsistent
RELA,0.04065902584233171,0.11614874582195585,311,0.07527623265550194,healthy,aging,abf300,NonClassic_MONO,1.88590325246889e-12,3.3497233960518896e-11,10.474991053419268,Increase in aging
RELB,0.0003665088131302847,-0.2007915791615715,311,0.007100161455494289,healthy,aging,abf300,NonClassic_MONO,8.823475629494e-07,2.19410427320084e-06,5.658742736743239,Inconsistent
REPIN1,0.5792665423344665,0.031559586945967014,311,0.6527686413618006,healthy,aging,abf300,NonClassic_MONO,0.0833623825638412,0.091723211493548,1.037520747776492,Inconsistent
REST,0.0025191319914056004,0.1707350767304778,311,0.01118614562850344,healthy,aging,abf300,NonClassic_MONO,5.22594667943949e-12,7.79711244572372e-11,10.108066202574863,Increase in aging
REXO4,0.13680034668565658,0.08455543774456528,311,0.19625588197596117,healthy,aging,abf300,NonClassic_MONO,0.0060650114062462,0.0079656663891896,2.098777886273163,Inconsistent
RFX2,0.006679718027367319,-0.1535117594392478,311,0.018455813512651926,healthy,aging,abf300,NonClassic_MONO,7.30346614247885e-07,1.87875370423766e-06,5.726130150129113,Inconsistent
RFX5,0.04709722298761516,0.11267806321851676,311,0.08325717618189787,healthy,aging,abf300,NonClassic_MONO,0.0379481878123976,0.0430233253921711,1.3662960248259262,Inconsistent
RLF,0.0028577220777464343,-0.16859667811825196,311,0.011843670388882444,healthy,aging,abf300,NonClassic_MONO,0.0108176579336647,0.0134949378236018,1.869829112065512,Inconsistent
RORA,0.23942267164570502,-0.06690392194425279,311,0.31556415732808474,healthy,aging,abf300,NonClassic_MONO,0.0100812326169494,0.0127467788682106,1.8945995482889582,Inconsistent
RREB1,0.01063507822606338,-0.14467023840665097,311,0.025758988170919747,healthy,aging,abf300,NonClassic_MONO,0.0001879761708872,0.0003158338366708,3.500541343953399,Decrease in aging
RUNX1,0.0005231474288966729,-0.19557198699051465,311,0.007100161455494289,healthy,aging,abf300,NonClassic_MONO,6.54770900755698e-07,1.7444967570134e-06,5.758329833560379,Inconsistent
RUNX2,0.004675228516747909,-0.1600047732715182,311,0.014532168639558085,healthy,aging,abf300,NonClassic_MONO,1.89793584576455e-11,1.96647241797272e-10,9.706312140688892,Decrease in aging
RUNX3,0.006259717139114505,0.15471135377130918,311,0.01768844312795235,healthy,aging,abf300,NonClassic_MONO,2.21335569241521e-08,9.17312970300969e-08,7.037482465763834,Increase in aging
RXRA,0.005345934398365502,0.15759281447478532,311,0.016080915569276873,healthy,aging,abf300,NonClassic_MONO,6.26278493255459e-10,3.4865951937953204e-09,8.457598472843793,Inconsistent
SAFB,0.044789916981075324,0.11387326781749342,311,0.08032037997087065,healthy,aging,abf300,NonClassic_MONO,0.0100767367774846,0.0127467788682106,1.8945995482889582,Increase in aging
SAFB2,0.008758311130578959,0.1484164765278174,311,0.02253000035659277,healthy,aging,abf300,NonClassic_MONO,1.2150717758350298e-11,1.35624599938078e-10,9.867661529876088,Inconsistent
SATB1,0.14481839140459973,-0.08287157603993021,311,0.20461083331028673,healthy,aging,abf300,NonClassic_MONO,0.0001802767793717,0.0003042680484418,3.51674365103972,Inconsistent
SCML4,0.5502531764625054,-0.03400147574100482,311,0.623843266931655,healthy,aging,abf300,NonClassic_MONO,0.0183507475626117,0.0220090959512996,1.6573977962210986,Inconsistent
SETBP1,0.004751363423004183,0.15971584902121466,311,0.014646764932070745,healthy,aging,abf300,NonClassic_MONO,1.26686821802274e-06,2.9907711729271e-06,5.524216814028777,Increase in aging
SETDB2,0.19115709155485844,-0.07431917879095895,311,0.2610162638459192,healthy,aging,abf300,NonClassic_MONO,0.0041239443992438,0.0055133736950465,2.2585825701551636,Inconsistent
SKIL,0.0027055557046254805,-0.16952750106553513,311,0.011423162137404094,healthy,aging,abf300,NonClassic_MONO,1.10350571522602e-07,3.74188756163004e-07,6.426909266568044,Inconsistent
SMAD1,0.024005738487216353,0.1279734895522656,311,0.049745224754064996,healthy,aging,abf300,NonClassic_MONO,0.0002637162038227,0.0004314304562538,3.365089199715432,Increase in aging
SMAD3,0.000412859832258998,-0.1990594303930045,311,0.007100161455494289,healthy,aging,abf300,NonClassic_MONO,7.60027970673948e-06,1.49994938127716e-05,4.823923396812948,Inconsistent
SNAI1,0.00040108465706515186,-0.19948164290242598,311,0.007100161455494289,healthy,aging,abf300,NonClassic_MONO,2.83613634488993e-06,5.94313964406711e-06,5.225984065142216,Inconsistent
SNAPC2,0.004401144427567941,0.16108125554388533,311,0.014030998901562753,healthy,aging,abf300,NonClassic_MONO,3.39360967942922e-11,3.06387343927012e-10,9.513729178256739,Increase in aging
SNAPC5,0.003940935597427377,0.16303289096668844,311,0.01278959452323867,healthy,aging,abf300,NonClassic_MONO,4.2443371166728e-10,2.59530777789992e-09,8.585811131720138,Increase in aging
SON,0.0024386687722960394,0.17128159849952576,311,0.01118614562850344,healthy,aging,abf300,NonClassic_MONO,1.52473201174939e-13,5.68725040382524e-12,11.245097649784503,Inconsistent
SOX4,0.010878221477831978,0.1442286711649923,311,0.026175876923104094,healthy,aging,abf300,NonClassic_MONO,3.19749704088873e-07,9.54133117001198e-07,6.02039102996464,Increase in aging
SP100,0.0011479344238746923,0.1835465127382399,311,0.007889167027152854,healthy,aging,abf300,NonClassic_MONO,3.56214221119418e-11,3.0899512669196e-10,9.510048369984487,Increase in aging
SP110,0.001593980123815903,0.1782987863687764,311,0.00900829435835915,healthy,aging,abf300,NonClassic_MONO,2.43253537515419e-13,8.24850631756829e-12,11.083624688634204,Increase in aging
SP140,0.0058468518502427505,0.15596302630042114,311,0.016753969155882543,healthy,aging,abf300,NonClassic_MONO,2.7482922852696104e-09,1.31424746462252e-08,7.8813228521269325,Increase in aging
SP140L,0.0038489514060387597,0.1634475212098727,311,0.01278959452323867,healthy,aging,abf300,NonClassic_MONO,5.9250998654156e-11,4.80448315173917e-10,9.318353325252614,Increase in aging
SP3,0.03569556213345807,-0.11915671065160081,311,0.06827920346553774,healthy,aging,abf300,NonClassic_MONO,0.0019833733271354,0.0027765568781807,2.5564934255132203,Decrease in aging
SPEN,0.24704825651442203,-0.06583242800493648,311,0.3210766539368621,healthy,aging,abf300,NonClassic_MONO,0.0001475100463236,0.0002536563361772,3.5957542848055746,Inconsistent
SPI1,0.001311336074218437,0.18143604879109862,311,0.007889167027152854,healthy,aging,abf300,NonClassic_MONO,7.11676211831529e-13,1.56150133537153e-11,10.806457640031773,Increase in aging
STAT1,0.010150853496470259,0.14557691782196816,311,0.02522508246166776,healthy,aging,abf300,NonClassic_MONO,0.0006801567173381,0.0010229776434158,2.9901338574386194,Inconsistent
STAT2,0.006836444148885511,0.153081366063623,311,0.018734775023008066,healthy,aging,abf300,NonClassic_MONO,0.0080055379350346,0.0103682835061386,1.9842931361389697,Inconsistent
STAT3,0.05573887153348349,0.10859660911633519,311,0.09450272309995156,healthy,aging,abf300,NonClassic_MONO,1.28754007974662e-08,5.58433081099406e-08,7.253028862388161,Inconsistent
STAT4,0.5100181209494365,-0.037495503743121744,311,0.588642982894047,healthy,aging,abf300,NonClassic_MONO,0.018417089375506,0.0220178664649479,1.6572247665355488,Inconsistent
STAT5A,0.1387460875169088,0.08414000936809293,311,0.1982846384820191,healthy,aging,abf300,NonClassic_MONO,0.0004925466989365,0.0007560490481619,3.1214500290290967,Inconsistent
STAT6,0.003777085094547953,0.16377774885783705,311,0.01278959452323867,healthy,aging,abf300,NonClassic_MONO,9.26306911944772e-14,5.28475253198093e-12,11.276975344498736,Inconsistent
TBX21,0.6880145394727485,0.022858936438725358,311,0.7438534006473484,healthy,aging,abf300,NonClassic_MONO,0.0970229670026594,0.105508940792979,0.9767107368351932,Inconsistent
TCF12,0.30109510253390753,-0.05882382006853325,311,0.3768740712924413,healthy,aging,abf300,NonClassic_MONO,0.0041568566439078,0.0055375268863486,2.2566841521342034,Inconsistent
TCF3,0.8936893652313358,-0.007608405102433936,311,0.9132770773459953,healthy,aging,abf300,NonClassic_MONO,0.469109256767464,0.478081291732962,0.32049825077421723,Inconsistent
TCF4,0.645222000356074,0.026208502315690514,311,0.7057706924716,healthy,aging,abf300,NonClassic_MONO,0.021795008967603,0.0257263871674554,1.589621198764585,Inconsistent
TCF7,0.5140392156153905,-0.03714013489658127,311,0.5899588536139712,healthy,aging,abf300,NonClassic_MONO,0.0071662776241212,0.0093790229957797,2.02784239932251,Inconsistent
TCF7L2,0.003830248479912469,0.16353292147170276,311,0.01278959452323867,healthy,aging,abf300,NonClassic_MONO,8.338574771516459e-11,6.47976747869925e-10,9.188440578161762,Increase in aging
TERF1,0.028376069287660163,0.12431764002598002,311,0.056515553855593786,healthy,aging,abf300,NonClassic_MONO,0.0002602045604737,0.0004294526595429,3.3670847033867335,Increase in aging
TET2,0.003595836193000901,-0.16463654027586633,311,0.01278959452323867,healthy,aging,abf300,NonClassic_MONO,1.62225465292504e-07,5.21638780638829e-07,6.282630128949114,Inconsistent
TET3,0.0023241146117319866,-0.17208871078714857,311,0.010836184377200388,healthy,aging,abf300,NonClassic_MONO,1.19375625440531e-10,8.90542165786359e-10,9.050345512545709,Decrease in aging
TFDP1,0.273114298875788,-0.062334409336378904,311,0.3500743418579688,healthy,aging,abf300,NonClassic_MONO,6.77417904436573e-06,1.36582096408022e-05,4.864606225550485,Inconsistent
TFDP2,0.20831519355781336,0.07154327121483818,311,0.2805110729135898,healthy,aging,abf300,NonClassic_MONO,0.056137354244431,0.0628805799794978,1.2014834612317864,Inconsistent
TFEB,0.04554378203746549,0.11347719417325826,311,0.0812814866027494,healthy,aging,abf300,NonClassic_MONO,2.03388567998749e-05,3.83151191229966e-05,4.416629819869016,Inconsistent
TFEC,0.05511806019119821,-0.10887156603409642,311,0.09430750665741712,healthy,aging,abf300,NonClassic_MONO,0.0009608610764317,0.0014110282736576,2.8504642839278236,Decrease in aging
TGIF1,0.0006526461233182163,-0.1922595343114476,311,0.007376878909021051,healthy,aging,abf300,NonClassic_MONO,1.28116125787633e-06,3.00549150432624e-06,5.5220844953212,Inconsistent
THAP1,0.15845379834478457,0.08016430792658875,311,0.2210152663794236,healthy,aging,abf300,NonClassic_MONO,2.59430403404644e-08,1.04051118784873e-07,6.982753245779268,Increase in aging
THAP11,0.0030461664902159363,0.16750443271344426,311,0.012217420439253165,healthy,aging,abf300,NonClassic_MONO,5.57349571627395e-11,4.72480432311405e-10,9.325616173006892,Increase in aging
THAP2,0.0002574194229190784,-0.20584775354188348,311,0.007100161455494289,healthy,aging,abf300,NonClassic_MONO,2.48776001731314e-09,1.20510972267247e-08,7.9189734097017075,Inconsistent
THAP4,0.42858240750224097,0.045047241382098355,311,0.510738779547399,healthy,aging,abf300,NonClassic_MONO,0.0004116581920663,0.0006478839900454,3.1885027518355753,Increase in aging
THAP7,0.5541371496403023,0.03367104855971845,311,0.6263428994419173,healthy,aging,abf300,NonClassic_MONO,0.0379011186310299,0.0430233253921711,1.3662960248259262,Increase in aging
THYN1,0.0025074106104833317,0.17081369285935877,311,0.01118614562850344,healthy,aging,abf300,NonClassic_MONO,7.07159625984159e-12,9.732167950469869e-11,10.011790404947455,Increase in aging
