gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type,meta_p,meta_p_adj,neg_log10_adj_pval,trend
B__FAM3C__NK__CLEC2D,0.6434924099396756,0.028292033997452944,270,1.0,healthy,aging,abf300,all,0.0490252050680304,0.0996023443874027,1.0017304392617434,Inconsistent
NK__TGFB1__CD4T__CXCR4,0.005253105199780109,-0.15765771909186257,312,0.034395882651717335,healthy,aging,abf300,all,0.0015082745074432,0.0044102933319281,2.355532524318746,Inconsistent
CD8T__LTB__MONO__TNFRSF1A,0.0001187404688019899,-0.21651794551283715,311,0.0015757849713930743,healthy,aging,abf300,all,2.71824807360141e-27,1.3340735153381e-25,24.874820237566425,Inconsistent
NK__CD48__CD4T__CD2,0.8312227402206821,0.012114497830931195,312,1.0,healthy,aging,abf300,all,0.0056667145663981,0.014566744139941,1.836637507946536,Inconsistent
B__HLA-B__MONO__LILRA1,0.07102055779176558,0.1023498402582862,312,0.26000054777790044,healthy,aging,abf300,all,0.0482493748533405,0.0981855164698467,1.0079525710840764,Inconsistent
MONO__MIF__NK__CD74_CXCR4,9.02579052849581e-06,-0.24915365603483575,310,0.00017887111096250138,healthy,aging,abf300,all,1.03562014005504e-07,6.20133303961187e-07,6.207514944450214,Inconsistent
MONO__HSPA8__MONO__LDLR,0.14275431588443258,-0.10672694953907595,190,0.427209056730661,healthy,aging,abf300,all,0.118783417964065,0.212036054481244,0.6735902856235315,Inconsistent
MONO__TIMP2__CD8T__CD44,0.25535972134639956,0.06448225166671374,313,0.6454692984322491,healthy,aging,abf300,all,4.67422174859103e-08,2.91396688336821e-07,6.535515388205072,Inconsistent
MONO__HMGB1__MONO__TLR2,0.5832442733376626,0.031128674431586692,313,1.0,healthy,aging,abf300,all,1.97532537051613e-06,9.59115305994542e-06,5.018129178286172,Inconsistent
MONO__GRN__NK__TNFRSF1B,0.1969865654136656,0.07395658421533871,306,0.5359140300058175,healthy,aging,abf300,all,0.257280588508002,0.404251922809498,0.393347905710816,Inconsistent
CD4T__LCK__CD8T__CD8A_CD8B,0.6085105871308256,-0.02915546064958752,311,1.0,healthy,aging,abf300,all,4.3241509195789e-05,0.0001704464527827,3.768412032586628,Inconsistent
CD4T__ITGB2__NK__CD226,0.09553303483029021,-0.09625616852870517,301,0.32111929814371865,healthy,aging,abf300,all,1.50327019435878e-05,6.42096466976114e-05,4.192399719706616,Inconsistent
NK__CIRBP__MONO__TREM1,0.007047001918672138,-0.15325502257163945,308,0.043521581101605346,healthy,aging,abf300,all,0.0333642122610367,0.0708918703644948,1.1494035653567611,Inconsistent
NK__SPON2__CD4T__ITGA4,7.117808517017767e-06,-0.2511265797008043,312,0.0001476200380343359,healthy,aging,abf300,all,4.00869219983653e-06,1.86327884423228e-05,4.729722147009585,Decrease in aging
B__FABP5__MONO__RXRA,0.7703230814785802,-0.051979829318785226,34,1.0,healthy,aging,abf300,all,0.0119446962296127,0.0284062467104233,1.546586145391275,Decrease in aging
MONO__PKM__CD8T__CD44,0.9027088841122138,-0.0069370898589178965,313,1.0,healthy,aging,abf300,all,0.237637524859009,0.379099250938241,0.42124707369466785,Decrease in aging
MONO__HMGB1__NK__HAVCR2,0.005168589439620679,0.16580658391681222,283,0.03399224234700385,healthy,aging,abf300,all,0.0007220044422745,0.0022575604235018,2.6463606169868914,Inconsistent
CD4T__HLA-E__NK__KLRC3_KLRD1,0.19326706995221044,-0.0966076911869431,183,0.5286980766361389,healthy,aging,abf300,all,0.0845585748148913,0.159375084910898,0.7975795708411092,Inconsistent
CD4T__PKM__CD4T__CD44,0.041295442773928485,0.11541485113187196,313,0.17453685244449965,healthy,aging,abf300,all,5.65915732481381e-20,1.35549002717789e-18,17.86790367333067,Increase in aging
MONO__CALM1__MONO__INSR,0.1008918008341584,-0.10441730567342583,248,0.332502985897644,healthy,aging,abf300,all,1.87060657163912e-06,9.10034645055923e-06,5.0409420737556045,Inconsistent
MONO__PSEN1__CD4T__CD44,0.26587824230795276,-0.06307786373538603,313,0.6638023977890042,healthy,aging,abf300,all,0.0068741613578662,0.0173273170984283,1.7612686767291765,Inconsistent
CD8T__TGFB1__MONO__ITGB1,3.70512871086399e-12,0.37945700677032657,313,3.504599716451864e-10,healthy,aging,abf300,all,1.8099826268989403e-15,2.65711819069093e-14,13.575589127402566,Inconsistent
MONO__CD58__NK__CD2,0.32637073883244216,-0.056760402806104004,301,0.7528645237733366,healthy,aging,abf300,all,0.131049065463246,0.23051005681975,0.637310122222077,Inconsistent
CD8T__ARF6__CD8T__SMAP1,4.509846515714643e-13,0.394672126878284,312,5.434974490154485e-11,healthy,aging,abf300,all,3.26808008510334e-39,3.80465323395984e-37,36.4196849198239,Increase in aging
NK__SPON2__NK__ITGAM,0.00042531688645140454,-0.19831005017094852,312,0.004441423879828601,healthy,aging,abf300,all,0.0001581423087004,0.0005658759094743,3.247278794499161,Inconsistent
B__HLA-DMA__CD4T__CD4,0.3381442315592166,-0.0544930978365133,311,0.7710599572184669,healthy,aging,abf300,all,0.0600546815014295,0.118921572625062,0.9247393562963075,Inconsistent
B__ADAM28__CD8T__ITGA4,6.983077537824926e-05,0.22319473242761528,312,0.0010076874673515,healthy,aging,abf300,all,3.73215399419953e-31,2.7475239551416e-29,28.561058512356535,Inconsistent
MONO__TGFB1__MONO__ITGB1,0.032569094774806344,0.12085087185043836,313,0.14624405819272343,healthy,aging,abf300,all,9.52958241568218e-16,1.41558129296454e-14,13.849065185237656,Inconsistent
NK__HMGB1__NK__CXCR4,1.5945889604891248e-06,-0.2686240866377644,310,3.928327168409397e-05,healthy,aging,abf300,all,2.92136492006464e-10,2.4212504618946304e-09,8.61596028342378,Inconsistent
CD8T__HLA-C__NK__KIR3DL1,0.3288796939878357,0.06043856325170272,263,0.7565582289516218,healthy,aging,abf300,all,0.608663220035794,0.800780047174556,0.09648675659510215,Inconsistent
CD4T__PKM__CD8T__CD44,0.4138184660462053,0.04635106520612157,313,0.8724428085579337,healthy,aging,abf300,all,9.09840298774823e-09,6.23926100776269e-08,7.204866846095866,Increase in aging
CD4T__ADAM10__MONO__NOTCH2,0.01391477767557832,-0.1481661705724618,275,0.07511621507918127,healthy,aging,abf300,all,0.185618555167472,0.308911731106504,0.5101655987944318,Inconsistent
CD8T__CALM1__MONO__PTPRA,0.00013639628843406344,0.2163638733197426,306,0.0017783364038815464,healthy,aging,abf300,all,0.0027867120419463,0.0077073372828637,2.1130956353202817,Inconsistent
B__LRPAP1__CD4T__SORL1,0.26681964194778046,-0.07106997703612095,246,0.6657799571601304,healthy,aging,abf300,all,0.0187876401349275,0.0425185020413414,1.3714220443989569,Inconsistent
MONO__PKM__CD4T__CD44,0.5375383747763139,0.03497816536474658,313,1.0,healthy,aging,abf300,all,0.732904000252221,0.910401346219012,0.0407671087532043,Inconsistent
NK__ICAM3__NK__ITGAL,0.1649038794794988,-0.07881739749680054,312,0.4715932431611899,healthy,aging,abf300,all,0.0036499860815071,0.0098182860419262,2.0079643194941914,Inconsistent
CD8T__MIF__CD4T__CD74_CXCR4,0.013880573471414205,0.13894730378967504,313,0.07502239649580114,healthy,aging,abf300,all,2.23791450072484e-07,1.27162315444138e-06,5.895641572803057,Inconsistent
MONO__APP__CD8T__CD74,9.536240612437595e-10,0.3379640941977216,311,4.944429871030144e-08,healthy,aging,abf300,all,2.8795384747044497e-11,2.68435188163323e-10,9.571160554734476,Inconsistent
CD4T__HLA-A__MONO__LILRA1,0.09512521806520824,0.09450209576645772,313,0.32060721644199813,healthy,aging,abf300,all,5.74742387984673e-05,0.0002232087194919,3.6512888439940854,Increase in aging
MONO__ICAM1__MONO__ITGAM_ITGB2,0.0013544433669686723,-0.1926365038706861,274,0.01179639032212729,healthy,aging,abf300,all,0.0003829831982284,0.0012663235735349,2.8974553083428347,Inconsistent
CD4T__CIRBP__MONO__TREM1,0.006618557197588812,-0.1541767728568773,309,0.041391509879450936,healthy,aging,abf300,all,0.0209234292455839,0.046762227883427,1.3301048060125558,Inconsistent
NK__ANXA1__MONO__FPR1,0.010472278290135341,0.14473900161383096,312,0.05978987054508769,healthy,aging,abf300,all,6.75477110628371e-09,4.70952425599669e-08,7.3270229619647,Inconsistent
NK__ADAM10__CD4T__CD44,0.1384242538332514,-0.08407274702324644,312,0.4184635578593004,healthy,aging,abf300,all,2.9070282525868e-08,1.86332694397561e-07,6.7297109360287095,Inconsistent
B__MIF__CD4T__CD74_CXCR4,0.05298010510409834,0.1096620535309333,312,0.2105362561722166,healthy,aging,abf300,all,0.0927464452545017,0.172662218275952,0.762802683795435,Inconsistent
MONO__GNAS__NK__PTGDR,0.5782124932209138,-0.03159612653657815,312,1.0,healthy,aging,abf300,all,1.42099573554054e-07,8.36882900248933e-07,6.07733530584607,Inconsistent
CD8T__HLA-B__MONO__LILRA1,0.00020451201888618543,0.20841684528081114,313,0.0024915822191625705,healthy,aging,abf300,all,2.85282168548435e-08,1.83327668261035e-07,6.73677198530352,Increase in aging
MONO__GNAI2__NK__ADCY7,0.7924456632950063,0.01636517672088616,261,1.0,healthy,aging,abf300,all,0.0208769223125097,0.046697887889376,1.330702761805039,Inconsistent
NK__HLA-E__NK__KIR3DL1,0.8671751527478955,0.010362015357804255,263,1.0,healthy,aging,abf300,all,0.593302579896812,0.785739987017312,0.1047211446544314,Inconsistent
NK__ADAM10__CD4T__TSPAN14,0.0006634195666786067,-0.1932455063553028,307,0.0065158322639205,healthy,aging,abf300,all,4.718300420926871e-09,3.3646455708205e-08,7.473060677277703,Inconsistent
MONO__HLA-DPA1__MONO__CD4,0.1300395630955673,0.08575867989295125,313,0.399343258845134,healthy,aging,abf300,all,0.599740276418285,0.790911439344029,0.10187214299718979,Inconsistent
MONO__LGALS9__MONO__CD44,0.6745617507485738,0.023825857188682575,313,1.0,healthy,aging,abf300,all,0.114054729658603,0.20479123983894,0.6886886247029369,Inconsistent
MONO__HLA-DPB1__MONO__CD4,0.3558008370337008,0.05236713035696319,313,0.79246550066597,healthy,aging,abf300,all,0.604032350702239,0.795523795742017,0.09934682518787316,Inconsistent
CD8T__SPON2__B__ITGA4,0.3426981013145989,0.06001626725852541,252,0.7768636673928807,healthy,aging,abf300,all,2.53976524660633e-13,3.05626558281521e-12,11.51480890921299,Increase in aging
B__HLA-C__MONO__LILRB2,0.020318944836061923,0.13132478919504395,312,0.100868050914671,healthy,aging,abf300,all,3.28346442762307e-06,1.54547909076137e-05,4.810936866257995,Inconsistent
CD4T__IL16__CD4T__CD4,0.13018654261974116,-0.08586385890716108,312,0.39951947249926073,healthy,aging,abf300,all,4.1778723096914e-09,3.00494666412574e-08,7.52216323204109,Inconsistent
NK__CD55__NK__ADGRE5,3.373763576547412e-07,-0.2844161012310254,311,1.0520008243234203e-05,healthy,aging,abf300,all,2.98536120388611e-10,2.4661251133092204e-09,8.60798489422793,Decrease in aging
CD8T__CALR__MONO__LRP1,0.018725140945843027,0.13282612974418215,313,0.09434508867515712,healthy,aging,abf300,all,8.63097031160425e-07,4.42690956761177e-06,5.353899349647159,Inconsistent
MONO__CD14__CD8T__ITGB1,4.807604439179419e-10,0.34410534615698457,310,2.7483472043975678e-08,healthy,aging,abf300,all,2.09832121944108e-37,2.18837417177543e-35,34.65987841961272,Increase in aging
NK__ADAM10__CD8T__CD44,0.05727769238193301,-0.10775237370689247,312,0.22403616695705203,healthy,aging,abf300,all,2.29486133699891e-07,1.30250293118101e-06,5.885221290681562,Inconsistent
B__CALM1__MONO__PTPRA,0.45961577411677756,-0.04249785060112385,305,0.9332544338737301,healthy,aging,abf300,all,3.64517675777031e-05,0.0001449384817267,3.8388162923565687,Decrease in aging
B__HLA-C__MONO__LILRB1,0.24450601399629393,0.06608026641085167,312,0.6302036511037425,healthy,aging,abf300,all,0.0009366613400413,0.0028573593347026,2.544035140343403,Inconsistent
MONO__ITGB2__NK__CD226,0.7663379291479189,-0.017198796455691102,301,1.0,healthy,aging,abf300,all,0.512605877716947,0.703813775055139,0.15254223739868125,Inconsistent
NK__TGFB1__NK__CXCR4,3.863230127686937e-07,-0.28348343348525556,310,1.156116989218527e-05,healthy,aging,abf300,all,1.97382502591911e-10,1.67758371472853e-09,8.775315798468956,Inconsistent
CD8T__SPON2__CD4T__ITGB2,0.019561316222928955,0.14642127770902305,254,0.09763294649870355,healthy,aging,abf300,all,4.04093585887335e-13,4.74857392242254e-12,11.3234367968198,Inconsistent
NK__MAML2__B__NOTCH2,0.40957712862321005,-0.05953777796125506,194,0.8680154070964323,healthy,aging,abf300,all,0.0002541547799538,0.0008726329413231,3.059168396706957,Inconsistent
CD8T__HLA-A__NK__KIR2DL1,0.32729873889957684,0.07447933025072229,175,0.753835266917982,healthy,aging,abf300,all,0.0154039896894969,0.0357664064868375,1.4465246919822787,Inconsistent
NK__SELPLG__B__SELL,0.07584076702548408,-0.10081996228213486,311,0.2711900402298585,healthy,aging,abf300,all,2.27264915853251e-10,1.9185297955503803e-09,8.717031451642818,Inconsistent
B__HLA-DQA1__CD4T__CD4,0.42040754635807187,-0.04584846097810157,311,0.8784429471465054,healthy,aging,abf300,all,0.261097099259707,0.409605790941427,0.387633912002615,Inconsistent
MONO__TIMP1__MONO__CD63,0.00025504452144177795,0.2053285619664573,313,0.0029310400028579584,healthy,aging,abf300,all,2.61710087522646e-06,1.25130916727638e-05,4.902635373717122,Increase in aging
B__HLA-A__NK__KIR3DL1,0.8417953943390324,0.012389943000971428,262,1.0,healthy,aging,abf300,all,0.374671087171933,0.55035312863342,0.25935856031516635,Inconsistent
MONO__SELPLG__B__SELL,0.32221710899237754,0.056224064557928735,312,0.748772701010104,healthy,aging,abf300,all,0.000215953635409,0.0007502178340441,3.124812616091877,Inconsistent
MONO__CD14__NK__ITGB1,0.9693599588067887,-0.0021868937210977857,311,1.0,healthy,aging,abf300,all,0.959860102540779,1.0,-0.0,Inconsistent
MONO__LGALS9__MONO__LRP1,0.03134097965023422,0.12171296827003668,313,0.14202177668739266,healthy,aging,abf300,all,2.4635319745558e-08,1.59953840008124e-07,6.796005329357177,Inconsistent
MONO__HLA-DMB__CD4T__CD4,0.2503232255025283,0.06527385233461742,312,0.6385533538419758,healthy,aging,abf300,all,0.0298460355540112,0.0642896962062737,1.1918586264433726,Inconsistent
CD4T__CLEC2B__NK__KLRF1,0.6287015994945202,-0.027481053277104494,312,1.0,healthy,aging,abf300,all,7.54884653276948e-07,3.8958273961901e-06,5.409400292692481,Inconsistent
CD8T__SPON2__NK__ITGA4,0.4996987173098534,0.042626407900595686,253,0.9772616581072967,healthy,aging,abf300,all,2.48070145048173e-09,1.82355234377556e-08,7.739081766056467,Inconsistent
NK__CLEC2D__NK__KLRB1,0.2574368703489984,-0.06877458803541997,273,0.6489039032708784,healthy,aging,abf300,all,7.95485986829862e-10,6.3209569048734705e-09,8.199217170602383,Inconsistent
CD4T__ADAM10__MONO__IL6R,0.005386828720941561,-0.16769815459399237,274,0.035116767933740384,healthy,aging,abf300,all,0.0725705527671113,0.139669230815664,0.8548992585872228,Inconsistent
CD8T__CLEC2D__CD8T__KLRB1,0.007317114090160999,-0.155078087006616,298,0.04469453661373684,healthy,aging,abf300,all,0.0015750363451958,0.0045734524037414,2.3397558362903252,Inconsistent
MONO__ICAM1__CD8T__IL2RG,0.02888595047645449,-0.131787915581963,275,0.1326492823630387,healthy,aging,abf300,all,0.270109344107135,0.421498558790623,0.3752039059985503,Inconsistent
NK__TGFB1__CD8T__CXCR4,0.005834656332656408,-0.1557520546131081,312,0.03711374120872314,healthy,aging,abf300,all,0.0010736667641946,0.0032339204702515,2.4902706646261605,Inconsistent
CD8T__HLA-E__NK__KLRC3_KLRD1,0.5505135856879078,-0.04441336634338499,183,1.0,healthy,aging,abf300,all,0.112594085846028,0.202823315489462,0.692882122285494,Inconsistent
MONO__CD99__MONO__PILRA,0.2406849186084147,0.06661728460366839,312,0.622153073666621,healthy,aging,abf300,all,0.0063063009426735,0.0160250469639714,1.7952006890376166,Increase in aging
CD8T__TGFB1__CD8T__TGFBR3,6.650014976430388e-06,0.26017363899646007,292,0.00013921322431879388,healthy,aging,abf300,all,3.20471597166663e-24,1.15105941432462e-22,21.938902258779095,Increase in aging
CD4T__HLA-B__NK__KIR3DL1,0.2268436512493487,0.07477292134116835,263,0.5974752522635819,healthy,aging,abf300,all,0.170058187734405,0.287478379487468,0.5413948119217113,Inconsistent
NK__LGALS1__CD8T__CD69,0.9070705795204674,0.006635340717480067,312,1.0,healthy,aging,abf300,all,4.97986571250874e-13,5.73085235788937e-12,11.24178077998753,Increase in aging
MONO__LRPAP1__MONO__LRP1,0.0019035744175189492,0.17484385078143067,313,0.01566058732051106,healthy,aging,abf300,all,1.9890010205205e-05,8.24932817624328e-05,4.083581418871996,Inconsistent
MONO__HLA-B__MONO__LILRA1,0.028944766739153135,0.12348161626271643,313,0.1327826284875348,healthy,aging,abf300,all,0.0056684014351987,0.014566744139941,1.836637507946536,Increase in aging
B__CD22__CD4T__PTPRC,0.042306126419929965,-0.1152191113051631,311,0.17746285767306463,healthy,aging,abf300,all,1.05689092924657e-09,8.215521726410431e-09,8.08536485149777,Inconsistent
CD4T__CD55__MONO__ADGRE5,2.233839701702498e-05,-0.23718693092180565,313,0.00038310350884197846,healthy,aging,abf300,all,1.5815483832053e-05,6.68685068101833e-05,4.174778374591908,Inconsistent
MONO__TGFB1__CD8T__TGFBR3,0.0012616116043562833,0.18782717955124464,292,0.011162283105241503,healthy,aging,abf300,all,2.09249684180134e-18,4.06009270932462e-17,16.391464049504478,Inconsistent
CD4T__HLA-C__NK__KIR3DL1,0.7232064616307237,0.021941354294682837,263,1.0,healthy,aging,abf300,all,0.674245949059784,0.860542130830127,0.06522786242051895,Inconsistent
NK__LGALS1__B__CD69,0.35086955472703807,-0.05307655935958256,311,0.7873426691163383,healthy,aging,abf300,all,1.79863023055661e-09,1.35601550213349e-08,7.867735345533448,Inconsistent
CD4T__HLA-C__MONO__LILRB1,0.06337959663790899,0.10506642047970523,313,0.2395933958857323,healthy,aging,abf300,all,0.0001075393643391,0.0003952584859632,3.4031187972529846,Inconsistent
MONO__SIRPB2__CD4T__CD47,0.30582268942820223,-0.05982170240454476,295,0.7237302551093046,healthy,aging,abf300,all,0.0016434845945813,0.0047556554222395,2.3227896203362155,Decrease in aging
CD4T__GNAI2__NK__S1PR5,0.4444714003449267,0.043514821359155964,311,0.912476047024875,healthy,aging,abf300,all,0.202338319327523,0.331448176228265,0.47958436631662704,Inconsistent
B__TGFB1__B__CXCR4,0.0010987239659464465,-0.18394363479313647,312,0.010101464255990114,healthy,aging,abf300,all,0.0001223634363904,0.0004464660077045,3.3502116011166136,Inconsistent
CD8T__TGFB1__B__CXCR4,0.08835474303449439,0.09663994652334408,312,0.3037577480268392,healthy,aging,abf300,all,1.8643021416205298e-18,3.64558457849702e-17,16.438232821568413,Increase in aging
MONO__LGALS9__NK__CD44,0.036064783470099046,-0.1187302287854168,312,0.15812474876418056,healthy,aging,abf300,all,3.29360660117108e-05,0.000131586549445,3.8807885013022996,Inconsistent
CD4T__HLA-A__NK__KIR2DL1,0.6923737784591038,0.030116290539857943,175,1.0,healthy,aging,abf300,all,0.008178506371907,0.0202280646728096,1.6940456665186587,Inconsistent
CD8T__ADAM10__MONO__IL6R,0.5669639866709759,-0.03352396623877754,294,1.0,healthy,aging,abf300,all,0.000927445404785,0.0028396279488404,2.546738557963637,Inconsistent
B__CALM1__MONO__INSR,0.0003831785884941134,-0.22422391799251587,247,0.004048799350936615,healthy,aging,abf300,all,6.00014395961346e-08,3.6991035297814e-07,6.431903513566041,Inconsistent
NK__ICAM3__MONO__ITGAL,0.12490566436547308,-0.08705861082180512,312,0.3908451630916803,healthy,aging,abf300,all,0.0075770317079163,0.0189085846110814,1.7233409787489755,Decrease in aging
NK__LGALS1__CD4T__ITGB1,2.405119823583467e-09,0.329689243036751,312,1.1056112673565648e-07,healthy,aging,abf300,all,4.65136451915179e-26,1.99014793016016e-24,23.701114640743818,Increase in aging
NK__CD55__MONO__ADGRE2,2.1685072587850486e-08,-0.31078917692497776,311,8.711147627858136e-07,healthy,aging,abf300,all,3.20724881744104e-08,2.04008736723124e-07,6.690351233410398,Decrease in aging
MONO__HLA-F__CD8T__CD8B,0.955865708688511,-0.0031508577312539714,311,1.0,healthy,aging,abf300,all,6.79355774242639e-06,3.05521509889494e-05,4.514958208342989,Decrease in aging
MONO__GNAI2__CD8T__S1PR1,0.0017074909297232618,0.17689894239471965,312,0.014392631485134262,healthy,aging,abf300,all,0.0059666935862349,0.0152705869594541,1.8161442695347465,Inconsistent
MONO__TGFB1__B__CXCR4,8.579524623004791e-05,-0.2204991677391229,312,0.0011955031341868236,healthy,aging,abf300,all,2.05856377462007e-06,9.98563009277912e-06,5.000624525967704,Inconsistent
NK__HLA-C__MONO__LILRA1,0.2813371237853248,0.06117967534302714,312,0.686635049238513,healthy,aging,abf300,all,0.0010411810081801,0.0031458554249788,2.502261240255864,Inconsistent
CD4T__GNAI2__CD8T__S1PR1,0.01606227578121151,0.13642713189650216,311,0.08435940113225553,healthy,aging,abf300,all,0.0160100871035378,0.0370362735860953,1.4313727164395975,Inconsistent
B__CD22__B__PTPRC,0.09551774170053788,-0.09469473811191918,311,0.32111929814371865,healthy,aging,abf300,all,9.85062668222358e-07,4.98103405769811e-06,5.302680488779605,Inconsistent
NK__LGALS1__NK__CD69,0.06023341261576021,-0.10650674387362581,312,0.23102757600759297,healthy,aging,abf300,all,1.30150379813739e-07,7.71044735322574e-07,6.112920423842528,Inconsistent
B__LTB__MONO__TNFRSF1A,0.6556142199825754,0.025428391388540635,310,1.0,healthy,aging,abf300,all,2.9685913503959e-10,2.4563253388565103e-09,8.609714111670675,Inconsistent
CD4T__SELPLG__CD8T__SELL,4.9248833198277286e-14,-0.4099368806689078,311,8.133353601152533e-12,healthy,aging,abf300,all,7.674976876623869e-36,7.38864120084214e-34,33.13143542266546,Decrease in aging
MONO__LGALS9__B__CD44,0.5464898840141292,0.03426726729143709,312,1.0,healthy,aging,abf300,all,0.0080035407488048,0.0198443412523611,1.7023633132452523,Inconsistent
NK__SPON2__B__ITGB1,0.68447576488335,-0.025270527122799764,261,1.0,healthy,aging,abf300,all,0.0002125734518807,0.0007405307586047,3.130456897959972,Inconsistent
MONO__CD14__CD8T__ITGB2,5.90017218627449e-07,0.2782681415955633,312,1.67572406233108e-05,healthy,aging,abf300,all,3.49354145837369e-16,5.49958130208135e-15,14.259670373254373,Increase in aging
MONO__GNAI2__MONO__C5AR1,0.23238153010893828,-0.0676961958942261,313,0.6088068406320539,healthy,aging,abf300,all,0.001724678586156,0.0049676300358441,2.303850755700706,Inconsistent
B__HSPA8__MONO__LDLR,0.01769746863191228,-0.171926073419225,190,0.09080899036789052,healthy,aging,abf300,all,0.00536459656621,0.0138930007296675,1.8572039414770753,Inconsistent
NK__GNAI2__MONO__FPR1,0.05926190361588842,0.10691048467317942,312,0.2293826633882348,healthy,aging,abf300,all,9.017992435796211e-15,1.24363829569135e-13,12.905305913075162,Inconsistent
CD4T__SELPLG__MONO__SELL,0.0012616709318326346,0.18176125861349085,312,0.011162283105241503,healthy,aging,abf300,all,1.31793768449913e-07,7.79857688960125e-07,6.107984641589226,Inconsistent
NK__HLA-B__MONO__LILRA1,0.0543626088727628,0.10903412570695474,312,0.21470582193414467,healthy,aging,abf300,all,0.0094723149545271,0.0230186449817295,1.6379202451839896,Inconsistent
B__HLA-DQB1__MONO__CD4,0.7171155279443019,0.020592612292542754,312,1.0,healthy,aging,abf300,all,0.0203572683025676,0.0456374765439558,1.3406783772541182,Inconsistent
CD8T__CALM1__NK__PTPRA,8.463187312197886e-09,0.32274789344365545,304,3.5601275684047523e-07,healthy,aging,abf300,all,9.33758512180804e-29,5.31181262724671e-27,26.274757252990195,Inconsistent
MONO__ADAM10__MONO__CD44,0.8986633949807614,-0.00722706837469174,313,1.0,healthy,aging,abf300,all,1.7077987505015e-09,1.28947821191712e-08,7.889585991660288,Decrease in aging
MONO__MIF__CD4T__CD74_CXCR4,0.034593812916955076,0.1194882612000059,313,0.15302957519514154,healthy,aging,abf300,all,0.0079197346762881,0.0196755294240687,1.7060735729278202,Inconsistent
B__HLA-DOB__MONO__CD4,0.8078376572790164,0.013824254886664776,312,1.0,healthy,aging,abf300,all,0.0072240538076086,0.0181271244916736,1.7416710826360757,Inconsistent
NK__HLA-F__CD8T__CD8B,0.1296622142473032,-0.08625890719500276,310,0.3990551606979706,healthy,aging,abf300,all,1.51733205610424e-19,3.4215154382242397e-18,17.465781496082556,Decrease in aging
NK__SPON2__MONO__ITGAM,0.7609997645040493,-0.017344359213751687,310,1.0,healthy,aging,abf300,all,3.56179542354393e-06,1.66950822942518e-05,4.777411435857807,Inconsistent
B__HLA-E__NK__KIR3DL1,0.9333276030753317,-0.005193263381498085,262,1.0,healthy,aging,abf300,all,0.615546552364139,0.80813691086674,0.0925150568034294,Decrease in aging
NK__CALM1__MONO__PTPRA,0.6424662330775445,0.0266879181452271,305,1.0,healthy,aging,abf300,all,0.0001508383055323,0.0005416761531527,3.266260283449458,Inconsistent
CD8T__HLA-F__MONO__LILRB2,1.520035590297538e-07,0.2914528720553277,313,5.213722074720556e-06,healthy,aging,abf300,all,3.20985372848773e-17,5.57934991833666e-16,15.253416400224838,Inconsistent
CD4T__TGFB1__NK__TGFBR3,0.49270346145431954,0.038979662392144336,312,0.9729693244574007,healthy,aging,abf300,all,1.68465435387946e-08,1.11700393318153e-07,6.951945297648915,Inconsistent
B__ARPC5__MONO__LDLR,0.010038297318846971,-0.18636497895602114,190,0.05775582934804987,healthy,aging,abf300,all,0.0971197361243127,0.179204349074202,0.7466514547408136,Inconsistent
CD8T__MIF__CD4T__CD44_CD74,0.09360378158459837,0.09493760282530152,313,0.3169166758433744,healthy,aging,abf300,all,1.43816689484857e-05,6.16392420857187e-05,4.210142709992778,Increase in aging
CD8T__LGALS1__NK__ITGB1,1.1185436900890293e-09,0.3402920042008282,304,5.5417625712299794e-08,healthy,aging,abf300,all,3.62981052435451e-46,6.98878134035334e-44,43.15559854718729,Increase in aging
NK__CALM1__NK__KCNQ5,0.8046477919922517,-0.02945058491546717,73,1.0,healthy,aging,abf300,all,0.20698020082718,0.337395924891196,0.471860167176516,Inconsistent
B__MIF__CD4T__CD44_CD74,0.23433076869435707,0.06752369782468955,312,0.6111376049714644,healthy,aging,abf300,all,0.204508713825872,0.334347035079136,0.47580252368130793,Inconsistent
B__MIF__NK__CD74_CXCR4,1.4388399629141817e-06,-0.2697313753309039,310,3.6453337469513276e-05,healthy,aging,abf300,all,9.000144314355191e-09,6.18034601339672e-08,7.208987209781375,Inconsistent
MONO__MIF__CD4T__TNFRSF14,0.15110506986943228,0.08133803857879983,313,0.4435310837789338,healthy,aging,abf300,all,0.297349607166498,0.456604948918862,0.34045938571370826,Inconsistent
NK__LTB__MONO__TNFRSF1A,0.7655831679915264,0.02007690172957955,223,1.0,healthy,aging,abf300,all,2.10433853394225e-08,1.37883752629776e-07,6.860486905390093,Inconsistent
MONO__PTPN6__MONO__CD300LF,0.0097901821261526,0.1458106993035435,313,0.0566283502001968,healthy,aging,abf300,all,0.053875699505152,0.1080535864274,0.9663608137897122,Inconsistent
NK__AGTRAP__MONO__RACK1,0.7604520526430836,0.017385353997119556,310,1.0,healthy,aging,abf300,all,0.0235838610930795,0.0520550302610034,1.2835372967194507,Inconsistent
B__CALR__MONO__LRP1,0.008077679350872488,-0.14971391569017542,312,0.04828200030233301,healthy,aging,abf300,all,4.03792521291736e-10,3.3029172574941703e-09,8.481102305831383,Decrease in aging
