targetId,n_trials,pct_reached_phase3,n_reached_phase3,pct_reached_phase2,n_reached_phase2,pct_terminated,n_terminated,pct_withdrawn,n_withdrawn,pct_endpoint_primary,n_endpoint_primary,pct_endpoint_secondary,n_endpoint_secondary,pct_endpoint_either,n_endpoint_either,pct_phase1_to_phase2,n_phase1_to_phase2,targetFromSourceId
ENSG00000134545,8.0,0.0,0.0,55.6,5.0,22.2,2.0,11.1,1.0,22.2,2.0,22.2,2.0,22.2,2.0,0.0,0.0,P26715
ENSG00000134640,160.0,39.4,65.0,78.2,129.0,15.8,26.0,7.3,12.0,29.7,49.0,28.5,47.0,32.1,53.0,19.2,5.0,P49286
ENSG00000134817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P35414
ENSG00000134853,987.0,9.5,108.0,63.0,713.0,20.0,226.0,4.1,46.0,22.3,252.0,19.2,217.0,23.4,265.0,12.6,41.0,P16234
ENSG00000134871,48.0,56.2,27.0,89.6,43.0,8.3,4.0,6.2,3.0,54.2,26.0,50.0,24.0,54.2,26.0,25.0,1.0,P08572
ENSG00000134962,16.0,0.0,0.0,62.5,10.0,6.2,1.0,0.0,0.0,31.2,5.0,31.2,5.0,37.5,6.0,16.7,1.0,Q86Z14
ENSG00000135077,4.0,0.0,0.0,25.0,1.0,75.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q8TDQ0
ENSG00000135312,138.0,65.5,95.0,80.7,117.0,4.8,7.0,1.4,2.0,48.3,70.0,49.0,71.0,49.7,72.0,21.4,6.0,P28222
ENSG00000135318,10.0,0.0,0.0,40.0,4.0,10.0,1.0,10.0,1.0,30.0,3.0,30.0,3.0,30.0,3.0,0.0,0.0,P21589
ENSG00000135333,82.0,6.6,7.0,63.2,67.0,17.9,19.0,5.7,6.0,14.2,15.0,13.2,14.0,17.0,18.0,6.7,2.0,Q15375
ENSG00000135446,288.0,7.0,26.0,42.4,158.0,17.2,64.0,5.4,20.0,15.8,59.0,16.9,63.0,18.5,69.0,6.4,11.0,P11802
ENSG00000135519,49.0,60.7,34.0,96.4,54.0,7.1,4.0,5.4,3.0,42.9,24.0,42.9,24.0,44.6,25.0,0.0,0.0,Q9ULD8
ENSG00000135605,11.0,0.0,0.0,72.7,8.0,18.2,2.0,0.0,0.0,63.6,7.0,63.6,7.0,63.6,7.0,0.0,0.0,P42680
ENSG00000135679,29.0,3.0,1.0,9.1,3.0,42.4,14.0,6.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q00987
ENSG00000135744,4.0,0.0,0.0,75.0,3.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,P01019
ENSG00000135766,64.0,43.8,28.0,73.4,47.0,6.2,4.0,0.0,0.0,54.7,35.0,53.1,34.0,54.7,35.0,37.5,6.0,Q9GZT9
ENSG00000135862,7.0,14.3,1.0,71.4,5.0,42.9,3.0,0.0,0.0,14.3,1.0,14.3,1.0,14.3,1.0,0.0,0.0,P11047
ENSG00000135902,10.0,30.0,3.0,90.0,9.0,0.0,0.0,0.0,0.0,30.0,3.0,20.0,2.0,30.0,3.0,,0.0,Q07001
ENSG00000135914,25.0,28.6,8.0,53.6,15.0,14.3,4.0,3.6,1.0,28.6,8.0,28.6,8.0,28.6,8.0,0.0,0.0,P41595
ENSG00000136160,138.0,60.6,86.0,85.2,121.0,30.3,43.0,4.2,6.0,31.7,45.0,28.2,40.0,34.5,49.0,0.0,0.0,P24530
ENSG00000136235,9.0,0.0,0.0,55.6,5.0,22.2,2.0,11.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q14956
ENSG00000136244,67.0,18.3,13.0,71.8,51.0,16.9,12.0,8.5,6.0,38.0,27.0,36.6,26.0,39.4,28.0,0.0,0.0,P05231
ENSG00000136521,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,O43674
ENSG00000136531,974.0,52.0,544.0,80.0,837.0,12.5,131.0,4.3,45.0,33.3,348.0,33.7,353.0,35.7,373.0,22.1,32.0,Q99250
ENSG00000136546,974.0,52.0,544.0,80.0,837.0,12.5,131.0,4.3,45.0,33.3,348.0,33.7,353.0,35.7,373.0,22.1,32.0,Q01118
ENSG00000136573,197.0,5.2,13.0,50.4,125.0,27.0,67.0,6.0,15.0,17.3,43.0,18.5,46.0,18.5,46.0,11.2,9.0,P51451
ENSG00000136634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,P22301
ENSG00000136807,86.0,0.9,1.0,25.2,29.0,20.0,23.0,5.2,6.0,3.5,4.0,4.3,5.0,5.2,6.0,5.9,4.0,P50750
ENSG00000136810,2.0,0.0,0.0,33.3,1.0,33.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P10599
ENSG00000136869,5.0,60.0,3.0,80.0,4.0,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,O00206
ENSG00000136928,89.0,33.7,31.0,84.8,78.0,13.0,12.0,2.2,2.0,44.6,41.0,39.1,36.0,48.9,45.0,40.0,4.0,O75899
ENSG00000136930,14.0,5.9,1.0,23.5,4.0,47.1,8.0,5.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,1.0,Q99436
ENSG00000136937,8.0,0.0,0.0,87.5,7.0,12.5,1.0,0.0,0.0,50.0,4.0,62.5,5.0,62.5,5.0,0.0,0.0,Q09161
ENSG00000136942,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P42766
ENSG00000136960,5.0,40.0,2.0,100.0,5.0,60.0,3.0,0.0,0.0,40.0,2.0,20.0,1.0,40.0,2.0,,0.0,Q13822
ENSG00000137033,12.0,0.0,0.0,75.0,9.0,25.0,3.0,0.0,0.0,8.3,1.0,8.3,1.0,8.3,1.0,33.3,1.0,O95760
ENSG00000137070,6.0,0.0,0.0,50.0,6.0,66.7,8.0,0.0,0.0,41.7,5.0,41.7,5.0,41.7,5.0,,0.0,Q14626
ENSG00000137080,10.0,0.0,0.0,50.0,5.0,0.0,0.0,0.0,0.0,40.0,4.0,40.0,4.0,40.0,4.0,60.0,3.0,P01568
ENSG00000137154,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P62753
ENSG00000137193,9.0,0.0,0.0,0.0,0.0,27.3,3.0,9.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P11309
ENSG00000137252,73.0,28.8,21.0,54.8,40.0,4.1,3.0,2.7,2.0,30.1,22.0,34.2,25.0,34.2,25.0,13.3,4.0,O43614
ENSG00000137267,4267.0,19.1,938.0,69.5,3418.0,17.7,870.0,5.2,258.0,31.3,1541.0,30.1,1483.0,33.6,1652.0,20.0,221.0,Q13885
ENSG00000137275,9.0,0.0,0.0,33.3,3.0,0.0,0.0,0.0,0.0,22.2,2.0,22.2,2.0,22.2,2.0,0.0,0.0,Q13546
ENSG00000137285,4267.0,19.1,938.0,69.5,3418.0,17.7,870.0,5.2,258.0,31.3,1541.0,30.1,1483.0,33.6,1652.0,20.0,221.0,Q9BVA1
ENSG00000137462,6.0,0.0,0.0,66.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O60603
ENSG00000137673,112.0,45.6,52.0,90.4,103.0,11.4,13.0,2.6,3.0,36.8,42.0,36.8,42.0,40.4,46.0,50.0,3.0,P09237
ENSG00000137731,5.0,0.0,0.0,60.0,3.0,0.0,0.0,40.0,2.0,40.0,2.0,40.0,2.0,40.0,2.0,,0.0,P54710
ENSG00000137745,118.0,40.8,49.0,90.0,108.0,12.5,15.0,2.5,3.0,36.7,44.0,36.7,44.0,40.0,48.0,42.9,3.0,P45452
ENSG00000137752,14.0,0.0,0.0,73.3,11.0,26.7,4.0,0.0,0.0,53.3,8.0,26.7,4.0,53.3,8.0,0.0,0.0,P29466
ENSG00000137757,7.0,0.0,0.0,50.0,4.0,25.0,2.0,0.0,0.0,37.5,3.0,12.5,1.0,37.5,3.0,0.0,0.0,P51878
ENSG00000137806,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,Q9Y375
ENSG00000137818,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P05386
ENSG00000137869,417.0,27.3,123.0,81.6,368.0,19.7,89.0,6.0,27.0,35.7,161.0,35.0,158.0,39.2,177.0,10.7,6.0,P11511
ENSG00000137875,16.0,4.5,1.0,27.3,6.0,45.5,10.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q9HD36
ENSG00000137948,25.0,2.9,1.0,22.9,8.0,28.6,10.0,11.4,4.0,0.0,0.0,2.9,1.0,2.9,1.0,0.0,0.0,Q58F21
ENSG00000138039,61.0,59.7,37.0,80.6,50.0,9.7,6.0,6.5,4.0,43.5,27.0,45.2,28.0,48.4,30.0,0.0,0.0,P22888
ENSG00000138160,30.0,0.0,0.0,46.3,19.0,12.2,5.0,0.0,0.0,2.4,1.0,2.4,1.0,2.4,1.0,0.0,0.0,P52732
ENSG00000138326,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P62847
ENSG00000138379,12.0,0.0,0.0,64.3,9.0,28.6,4.0,7.1,1.0,7.1,1.0,0.0,0.0,7.1,1.0,0.0,0.0,O14793
ENSG00000138395,14.0,0.0,0.0,26.7,4.0,20.0,3.0,13.3,2.0,0.0,0.0,6.7,1.0,6.7,1.0,50.0,4.0,Q96Q40
ENSG00000138413,13.0,7.1,1.0,28.6,4.0,7.1,1.0,28.6,4.0,7.1,1.0,7.1,1.0,7.1,1.0,0.0,0.0,O75874
ENSG00000138435,10.0,30.0,3.0,90.0,9.0,0.0,0.0,0.0,0.0,30.0,3.0,20.0,2.0,30.0,3.0,,0.0,P02708
ENSG00000138448,45.0,1.6,1.0,48.4,30.0,22.6,14.0,3.2,2.0,8.1,5.0,8.1,5.0,8.1,5.0,3.7,1.0,P06756
ENSG00000138613,53.0,11.1,8.0,54.2,39.0,44.4,32.0,8.3,6.0,1.4,1.0,0.0,0.0,1.4,1.0,16.7,3.0,Q8WW43
ENSG00000138622,27.0,73.3,22.0,96.7,29.0,10.0,3.0,6.7,2.0,63.3,19.0,53.3,16.0,63.3,19.0,0.0,0.0,Q9Y3Q4
ENSG00000138684,1.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,100.0,2.0,100.0,2.0,100.0,2.0,,0.0,Q9HBE4
ENSG00000138685,8.0,25.0,2.0,75.0,6.0,25.0,2.0,0.0,0.0,12.5,1.0,0.0,0.0,12.5,1.0,0.0,0.0,P09038
ENSG00000138696,10.0,20.0,2.0,70.0,7.0,10.0,1.0,0.0,0.0,20.0,2.0,20.0,2.0,20.0,2.0,0.0,0.0,O00238
ENSG00000138735,405.0,43.1,185.0,77.4,332.0,11.9,51.0,2.1,9.0,27.0,116.0,29.1,125.0,30.8,132.0,16.9,13.0,O76074
ENSG00000138792,13.0,15.4,2.0,61.5,8.0,30.8,4.0,0.0,0.0,15.4,2.0,23.1,3.0,23.1,3.0,0.0,0.0,Q07075
ENSG00000138794,7.0,0.0,0.0,50.0,4.0,25.0,2.0,0.0,0.0,37.5,3.0,12.5,1.0,37.5,3.0,0.0,0.0,P55212
ENSG00000138814,16.0,65.0,13.0,95.0,19.0,5.0,1.0,0.0,0.0,70.0,14.0,65.0,13.0,70.0,14.0,100.0,1.0,Q08209
ENSG00000138823,16.0,25.0,4.0,100.0,16.0,25.0,4.0,6.2,1.0,62.5,10.0,56.2,9.0,62.5,10.0,,0.0,P55157
ENSG00000139053,64.0,31.2,24.0,80.5,62.0,14.3,11.0,2.6,2.0,19.5,15.0,22.1,17.0,26.0,20.0,0.0,0.0,Q13956
ENSG00000139180,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,Q16795
ENSG00000139193,5.0,0.0,0.0,9.1,1.0,90.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P26842
ENSG00000139219,48.0,56.2,27.0,89.6,43.0,8.3,4.0,6.2,3.0,54.2,26.0,50.0,24.0,54.2,26.0,25.0,1.0,P02458
ENSG00000139287,15.0,29.4,5.0,76.5,13.0,11.8,2.0,29.4,5.0,35.3,6.0,29.4,5.0,35.3,6.0,0.0,0.0,Q8IWU9
ENSG00000139567,6.0,0.0,0.0,33.3,2.0,16.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P37023
ENSG00000139572,4.0,0.0,0.0,75.0,3.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Q9NQS5
ENSG00000139625,1.0,0.0,0.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Q12852
ENSG00000139626,62.0,49.3,36.0,75.3,55.0,17.8,13.0,12.3,9.0,30.1,22.0,32.9,24.0,34.2,25.0,30.0,3.0,P26010
ENSG00000139842,824.0,13.6,122.0,65.7,590.0,20.0,180.0,5.5,49.0,34.5,310.0,32.5,292.0,35.2,316.0,35.9,75.0,Q13619
ENSG00000139874,142.0,33.3,50.0,82.0,123.0,16.0,24.0,4.7,7.0,38.7,58.0,37.3,56.0,42.0,63.0,0.0,0.0,P30872
ENSG00000140009,337.0,31.3,123.0,77.1,303.0,16.3,64.0,5.3,21.0,28.2,111.0,28.8,113.0,30.5,120.0,15.9,11.0,Q92731
ENSG00000140015,49.0,60.7,34.0,96.4,54.0,7.1,4.0,5.4,3.0,42.9,24.0,42.9,24.0,44.6,25.0,0.0,0.0,Q8NCM2
ENSG00000140379,16.0,4.5,1.0,27.3,6.0,45.5,10.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q16548
ENSG00000140443,175.0,7.5,15.0,49.2,98.0,29.1,58.0,6.0,12.0,9.5,19.0,9.0,18.0,9.5,19.0,1.5,1.0,P08069
ENSG00000140459,12.0,53.8,7.0,92.3,12.0,30.8,4.0,0.0,0.0,46.2,6.0,38.5,5.0,53.8,7.0,0.0,0.0,P05108
ENSG00000140538,29.0,6.2,2.0,37.5,12.0,21.9,7.0,6.2,2.0,9.4,3.0,9.4,3.0,9.4,3.0,7.7,1.0,Q16288
ENSG00000140545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q08431
ENSG00000140675,390.0,48.7,190.0,72.6,283.0,4.9,19.0,2.3,9.0,49.2,192.0,49.7,194.0,51.5,201.0,25.7,27.0,P31639
ENSG00000140718,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,100.0,1.0,,0.0,Q9C0B1
ENSG00000140988,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P15880
ENSG00000140990,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,O96000
ENSG00000140992,22.0,0.0,0.0,14.9,7.0,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,3.0,O15530
ENSG00000141279,6.0,0.0,0.0,33.3,2.0,33.3,2.0,0.0,0.0,16.7,1.0,16.7,1.0,16.7,1.0,0.0,0.0,P55786
ENSG00000141424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q13433
ENSG00000141505,2.0,0.0,0.0,100.0,2.0,0.0,0.0,50.0,1.0,50.0,1.0,50.0,1.0,50.0,1.0,,0.0,P07306
ENSG00000141506,167.0,2.1,4.0,31.4,60.0,23.0,44.0,4.7,9.0,6.8,13.0,4.2,8.0,7.3,14.0,5.1,5.0,Q8WYR1
ENSG00000141510,52.0,3.5,2.0,21.1,12.0,36.8,21.0,7.0,4.0,7.0,4.0,8.8,5.0,8.8,5.0,0.0,0.0,P04637
ENSG00000141564,10.0,0.0,0.0,17.6,3.0,11.8,2.0,5.9,1.0,5.9,1.0,5.9,1.0,11.8,2.0,0.0,0.0,Q8N122
ENSG00000141736,1029.0,12.4,142.0,63.2,724.0,18.2,208.0,5.0,57.0,27.7,317.0,27.9,320.0,30.0,344.0,15.0,48.0,P04626
ENSG00000141837,16.0,43.8,7.0,68.8,11.0,50.0,8.0,18.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,O00555
ENSG00000141867,25.0,2.9,1.0,22.9,8.0,28.6,10.0,11.4,4.0,0.0,0.0,2.9,1.0,2.9,1.0,0.0,0.0,O60885
ENSG00000142156,48.0,56.2,27.0,89.6,43.0,8.3,4.0,6.2,3.0,54.2,26.0,50.0,24.0,54.2,26.0,25.0,1.0,P12109
ENSG00000142166,704.0,47.8,354.0,86.0,637.0,11.7,87.0,4.6,34.0,40.9,303.0,38.3,284.0,42.1,312.0,34.1,28.0,P17181
ENSG00000142168,1.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,ENSG00000142168
ENSG00000142173,48.0,56.2,27.0,89.6,43.0,8.3,4.0,6.2,3.0,54.2,26.0,50.0,24.0,54.2,26.0,25.0,1.0,P12110
ENSG00000142192,81.0,30.9,25.0,72.8,59.0,30.9,25.0,0.0,0.0,24.7,20.0,21.0,17.0,25.9,21.0,57.1,12.0,P05067
ENSG00000142208,101.0,3.3,4.0,42.6,52.0,21.3,26.0,6.6,8.0,9.8,12.0,9.0,11.0,9.8,12.0,1.9,1.0,P31749
ENSG00000142319,564.0,51.8,307.0,84.1,499.0,10.8,64.0,3.2,19.0,38.3,227.0,37.9,225.0,41.3,245.0,21.9,16.0,Q01959
ENSG00000142327,6.0,0.0,0.0,33.3,2.0,33.3,2.0,0.0,0.0,16.7,1.0,16.7,1.0,16.7,1.0,0.0,0.0,Q9HAU8
ENSG00000142408,16.0,43.8,7.0,68.8,11.0,50.0,8.0,18.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,Q8WXS5
ENSG00000142507,14.0,5.9,1.0,23.5,4.0,47.1,8.0,5.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,1.0,P28072
ENSG00000142512,3.0,33.3,1.0,33.3,1.0,33.3,1.0,33.3,1.0,33.3,1.0,33.3,1.0,33.3,1.0,,0.0,Q96LC7
ENSG00000142534,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P62280
ENSG00000142541,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P40429
ENSG00000142627,354.0,6.9,30.0,58.3,253.0,23.3,101.0,6.2,27.0,20.0,87.0,20.3,88.0,21.9,95.0,12.6,16.0,P29317
ENSG00000142676,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P62913
ENSG00000142677,4.0,0.0,0.0,50.0,2.0,25.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q8N6P7
ENSG00000142731,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O00444
ENSG00000142875,2.0,0.0,0.0,0.0,0.0,50.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,P22694
ENSG00000142937,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P62241
ENSG00000143105,49.0,60.7,34.0,96.4,54.0,7.1,4.0,5.4,3.0,42.9,24.0,42.9,24.0,44.6,25.0,0.0,0.0,Q16322
ENSG00000143106,14.0,5.9,1.0,23.5,4.0,47.1,8.0,5.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,1.0,P28066
ENSG00000143153,5.0,0.0,0.0,60.0,3.0,0.0,0.0,40.0,2.0,40.0,2.0,40.0,2.0,40.0,2.0,,0.0,P05026
ENSG00000143167,5.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q99795
ENSG00000143171,58.0,33.8,23.0,69.1,47.0,14.7,10.0,7.4,5.0,23.5,16.0,20.6,14.0,25.0,17.0,7.1,1.0,P48443
ENSG00000143217,4.0,0.0,0.0,20.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,Q96NY8
ENSG00000143384,16.0,4.5,1.0,27.3,6.0,45.5,10.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q07820
ENSG00000143387,21.0,33.3,7.0,66.7,14.0,19.0,4.0,14.3,3.0,42.9,9.0,33.3,7.0,42.9,9.0,0.0,0.0,P43235
ENSG00000143473,49.0,60.7,34.0,96.4,54.0,7.1,4.0,5.4,3.0,42.9,24.0,42.9,24.0,44.6,25.0,0.0,0.0,O95259
ENSG00000143627,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,P30613
ENSG00000143799,285.0,8.6,31.0,44.2,160.0,13.0,47.0,7.5,27.0,16.6,60.0,15.2,55.0,16.9,61.0,20.0,32.0,P09874
ENSG00000143801,53.0,11.1,8.0,54.2,39.0,44.4,32.0,8.3,6.0,1.4,1.0,0.0,0.0,1.4,1.0,16.7,3.0,P49810
ENSG00000143839,77.0,67.1,53.0,82.3,65.0,5.1,4.0,0.0,0.0,69.6,55.0,70.9,56.0,70.9,56.0,21.4,3.0,P00797
ENSG00000143924,79.0,9.6,10.0,59.6,62.0,34.6,36.0,6.7,7.0,26.0,27.0,21.2,22.0,26.0,27.0,18.2,6.0,Q9HC35
ENSG00000143947,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P62979
ENSG00000144285,974.0,52.0,544.0,80.0,837.0,12.5,131.0,4.3,45.0,33.3,348.0,33.7,353.0,35.7,373.0,22.1,32.0,P35498
ENSG00000144481,22.0,18.2,4.0,45.5,10.0,4.5,1.0,0.0,0.0,22.7,5.0,22.7,5.0,22.7,5.0,0.0,0.0,Q7Z2W7
ENSG00000144713,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P62910
ENSG00000144744,20.0,0.0,0.0,28.0,7.0,20.0,5.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,1.0,Q8TBC4
ENSG00000144891,596.0,70.6,445.0,86.0,542.0,6.0,38.0,2.9,18.0,39.7,250.0,40.2,253.0,41.1,259.0,9.5,7.0,P30556
ENSG00000145242,82.0,6.6,7.0,63.2,67.0,17.9,19.0,5.7,6.0,14.2,15.0,13.2,14.0,17.0,18.0,6.7,2.0,P54756
ENSG00000145335,5.0,0.0,0.0,20.0,1.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,P37840
ENSG00000145425,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P61247
ENSG00000145494,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,O75380
ENSG00000145545,99.0,29.0,29.0,69.0,69.0,15.0,15.0,7.0,7.0,29.0,29.0,27.0,27.0,29.0,29.0,8.7,2.0,P18405
ENSG00000145592,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P61927
ENSG00000145675,167.0,2.1,4.0,31.4,60.0,23.0,44.0,4.7,9.0,6.8,13.0,4.2,8.0,7.3,14.0,5.1,5.0,P27986
ENSG00000145692,10.0,20.0,2.0,70.0,7.0,10.0,1.0,0.0,0.0,10.0,1.0,20.0,2.0,20.0,2.0,0.0,0.0,Q93088
ENSG00000145777,16.0,25.0,4.0,62.5,10.0,6.2,1.0,0.0,0.0,43.8,7.0,56.2,9.0,56.2,9.0,50.0,3.0,Q969D9
ENSG00000145839,6.0,0.0,0.0,83.3,5.0,33.3,2.0,0.0,0.0,33.3,2.0,50.0,3.0,50.0,3.0,100.0,1.0,P15248
ENSG00000145863,311.0,51.0,179.0,83.8,294.0,9.7,34.0,5.1,18.0,39.6,139.0,40.7,143.0,43.9,154.0,9.8,5.0,Q16445
ENSG00000145864,318.0,51.1,183.0,83.5,299.0,9.8,35.0,5.6,20.0,39.1,140.0,40.2,144.0,43.6,156.0,9.6,5.0,P47870
ENSG00000145888,42.0,42.6,20.0,85.1,40.0,4.3,2.0,8.5,4.0,40.4,19.0,31.9,15.0,46.8,22.0,0.0,0.0,P23415
ENSG00000146070,23.0,13.0,3.0,39.1,9.0,0.0,0.0,4.3,1.0,13.0,3.0,13.0,3.0,17.4,4.0,7.7,1.0,Q13093
ENSG00000146143,2225.0,14.7,405.0,67.0,1848.0,18.5,511.0,4.6,127.0,32.1,885.0,31.5,869.0,34.4,948.0,19.0,123.0,P49643
ENSG00000146242,4.0,0.0,0.0,50.0,2.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q13641
ENSG00000146374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q9BXY4
ENSG00000146399,19.0,26.3,5.0,42.1,8.0,15.8,3.0,0.0,0.0,15.8,3.0,15.8,3.0,15.8,3.0,45.5,5.0,Q96RJ0
ENSG00000146648,2020.0,10.8,243.0,65.5,1475.0,18.5,416.0,5.6,126.0,24.3,546.0,23.9,538.0,26.0,585.0,16.9,99.0,P00533
ENSG00000146904,82.0,6.6,7.0,63.2,67.0,17.9,19.0,5.7,6.0,14.2,15.0,13.2,14.0,17.0,18.0,6.7,2.0,P21709
ENSG00000147099,275.0,1.7,6.0,40.7,145.0,24.7,88.0,5.6,20.0,9.3,33.0,7.3,26.0,9.3,33.0,11.3,17.0,Q9BY41
ENSG00000147123,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,Q9NX14
ENSG00000147168,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P31785
ENSG00000147246,768.0,69.5,614.0,87.7,775.0,12.4,110.0,2.4,21.0,35.3,312.0,35.1,310.0,38.1,337.0,14.6,14.0,P28335
ENSG00000147257,3.0,0.0,0.0,33.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,P51654
